Date,DEFAULT,QUALITY,MOMENTUM,BOOK_TO_PRICE,SIZE,CASH_TO_ASSETS,Real Yield,Yield Curve
11/13/2012,-0.0098,0.0017,0.0054,-0.0023,-0.005,-0.0043,-0.84,1.32
11/14/2012,-0.0055,0.0135,-0.0052,0.0056,-0.0014,-0.0002,-0.81,1.34
11/15/2012,0.0017,0.0047,-0.0052,0.0007,-0.0083,0.0045,-0.8,1.34
11/16/2012,-0.0068,-0.0028,0.0084,-0.0026,-0.0049,-0.0024,-0.81,1.34
11/19/2012,0.0108,-0.009,0.0023,-0.0063,0.0005,0.0039,-0.78,1.36
11/20/2012,-0.0043,-0.0024,0.0082,0.0011,0.0004,-0.0013,-0.74,1.39
11/21/2012,0.0055,-0.0025,-0.0022,-0.0007,0.005,0.0097,-0.71,1.42
11/23/2012,0.0049,0.0002,-0.0023,-0.0026,-0.0029,0.0063,-0.72,1.41
11/26/2012,-0.0023,0.0025,0.0003,0.0009,0.0081,0.0009,-0.73,1.39
11/27/2012,-0.0032,0.003,-0.0026,-0.0024,0.0042,0.0011,-0.74,1.37
