Date,Value,Quality,Size,Default,Real Yield,Yield Curve
2015-04-27,67.0999984741211,64.87999725341797,67.27999877929688,100.43000030517578,0.03,1.4
2015-04-28,67.2300033569336,64.94999694824219,67.08999633789062,100.25,0.11,1.44
2015-04-29,67.0199966430664,64.58000183105469,66.79000091552734,100.10900115966797,0.14,1.5
2015-04-30,66.54000091552734,63.720001220703125,66.22000122070312,99.97000122070312,0.11,1.47
2015-05-01,67.01000213623047,64.62999725341797,66.73999786376953,99.88999938964844,0.18,1.52
2015-05-04,67.44999694824219,64.7699966430664,67.25,99.93000030517578,0.24,1.56
2015-05-05,66.66999816894531,64.0999984741211,66.20999908447266,99.68000030517578,0.25,1.57
2015-05-06,66.37999725341797,63.7400016784668,65.86000061035156,99.5780029296875,0.34,1.6
2015-05-07,66.55000305175781,64.08000183105469,66.41000366210938,99.5780029296875,0.3,1.55
2015-05-08,67.33999633789062,65.04000091552734,67.1500015258789,99.86000061035156,0.28,1.57
2015-05-11,67.0199966430664,64.83999633789062,67.1500015258789,99.75,0.4,1.66
2015-05-12,66.94000244140625,64.63999938964844,66.76000213623047,99.75,0.4,1.67
2015-05-13,66.79000091552734,64.62000274658203,66.69000244140625,99.69999694824219,0.41,1.68
2015-05-14,67.37999725341797,65.4000015258789,66.69000244140625,99.80000305175781,0.36,1.67
2015-05-15,67.51000213623047,65.44999694824219,67.26000213623047,100.19999694824219,0.31,1.59
2015-05-18,67.69999694824219,65.62999725341797,67.6500015258789,99.94000244140625,0.37,1.65
2015-05-19,67.75,65.69000244140625,67.6500015258789,99.94000244140625,0.42,1.64
2015-05-20,67.83999633789062,65.62000274658203,67.80000305175781,99.88999938964844,0.38,1.66
2015-05-21,67.81999969482422,65.7300033569336,67.69999694824219,99.91500091552734,0.35,1.59
2015-05-22,67.88999938964844,65.52999877929688,67.72000122070312,99.68000030517578,0.34,1.57
2015-05-26,66.94999694824219,64.7300033569336,66.94000244140625,99.68000030517578,0.32,1.5
2015-05-27,67.43000030517578,65.26000213623047,67.36000061035156,99.80000305175781,0.34,1.5
2015-05-28,67.55000305175781,65.22000122070312,67.4000015258789,99.80000305175781,0.33,1.51
2015-05-29,67.1500015258789,64.69000244140625,67.30000305175781,99.94999694824219,0.32,1.51
2015-06-01,67.1500015258789,64.86000061035156,67.29000091552734,99.56999969482422,0.39,1.55
2015-06-02,67.23999786376953,64.80000305175781,67.29000091552734,99.44999694824219,0.44,1.63
2015-06-03,67.4000015258789,64.91999816894531,67.20999908447266,99.27999877929688,0.55,1.69
2015-06-04,66.9000015258789,64.33000183105469,67.20999908447266,99.13500213623047,0.5,1.65
2015-06-05,66.87999725341797,64.19999694824219,66.58999633789062,99.13500213623047,0.55,1.68
2015-06-08,66.62999725341797,63.790000915527344,66.43000030517578,98.73999786376953,0.54,1.69
2015-06-09,66.66000366210938,63.779998779296875,66.12000274658203,98.5989990234375,0.56,1.7
2015-06-10,67.33000183105469,64.6500015258789,66.83999633789062,98.66000366210938,0.63,1.75
2015-06-11,67.44000244140625,64.91000366210938,67.02999877929688,98.5999984741211,0.56,1.66
2015-06-12,66.93000030517578,64.38999938964844,66.72000122070312,98.83999633789062,0.55,1.65
2015-06-15,66.62000274658203,64.05000305175781,66.33000183105469,98.56999969482422,0.51,1.64
2015-06-16,66.97000122070312,64.47000122070312,66.69000244140625,98.75,0.44,1.61
2015-06-17,66.97000122070312,64.72000122070312,67.05000305175781,98.7699966430664,0.42,1.65
2015-06-18,67.70999908447266,65.38999938964844,67.54000091552734,98.7699966430664,0.46,1.69
2015-06-19,67.44000244140625,65.18000030517578,67.37000274658203,98.92400360107422,0.4,1.61
2015-06-22,67.73999786376953,65.41000366210938,67.58000183105469,98.92400360107422,0.47,1.69
2015-06-23,67.73999786376953,65.30000305175781,67.58000183105469,98.80000305175781,0.5,1.72
2015-06-24,66.9800033569336,64.63999938964844,66.76000213623047,98.80000305175781,0.48,1.7
2015-06-25,67.0,64.4000015258789,66.76000213623047,98.79000091552734,0.49,1.72
2015-06-26,66.55999755859375,64.33999633789062,66.76000213623047,98.72000122070312,0.57,1.77
2015-06-29,65.55000305175781,62.90999984741211,65.30000305175781,98.5260009765625,0.46,1.69
2015-06-30,65.69999694824219,63.20000076293945,65.44000244140625,98.80000305175781,0.48,1.71
2015-07-01,65.75,63.52000045776367,65.83999633789062,98.51000213623047,0.54,1.74
2015-07-02,65.88999938964844,63.619998931884766,65.83999633789062,98.77999877929688,0.49,1.76
2015-07-06,65.37000274658203,63.349998474121094,65.83999633789062,98.77999877929688,0.43,1.7
2015-07-07,65.83999633789062,63.790000915527344,66.2699966430664,98.77999877929688,0.4,1.69
2015-07-08,64.66000366210938,62.81999969482422,65.31999969482422,98.75,0.39,1.67
2015-07-09,65.05000305175781,63.0099983215332,65.80999755859375,98.75,0.47,1.72
2015-07-10,65.68000030517578,63.66999816894531,66.12000274658203,98.68900299072266,0.55,1.77
2015-07-13,66.31999969482422,64.5199966430664,66.12000274658203,98.55999755859375,0.58,1.75
2015-07-14,66.66999816894531,64.80000305175781,66.9000015258789,98.55999755859375,0.56,1.75
2015-07-15,66.4800033569336,64.76000213623047,66.7699966430664,98.55999755859375,0.52,1.72
2015-07-16,66.94000244140625,65.22000122070312,66.7699966430664,98.70999908447266,0.52,1.69
2015-07-17,66.94000244140625,65.66999816894531,66.7300033569336,98.66000366210938,0.51,1.66
2015-07-20,66.86000061035156,65.80999755859375,66.83999633789062,98.33999633789062,0.56,1.67
2015-07-21,66.43000030517578,65.62000274658203,66.8499984741211,98.54000091552734,0.53,1.64
2015-07-22,66.43000030517578,65.3499984741211,66.8499984741211,98.55000305175781,0.53,1.58
2015-07-23,66.16000366210938,65.0,66.8499984741211,98.56999969482422,0.49,1.57
2015-07-24,65.76000213623047,64.02999877929688,66.8499984741211,98.20999908447266,0.51,1.57
2015-07-27,64.83000183105469,63.619998931884766,65.2699966430664,98.43000030517578,0.5,1.55
2015-07-28,65.62999725341797,64.47000122070312,65.58000183105469,98.23999786376953,0.51,1.57
2015-07-29,66.23999786376953,65.01000213623047,65.58000183105469,98.23999786376953,0.52,1.59
2015-07-30,66.1500015258789,65.22000122070312,65.58000183105469,98.23999786376953,0.51,1.56
2015-07-31,65.91000366210938,65.0199966430664,67.06999969482422,98.58100128173828,0.46,1.53
2015-08-03,65.7699966430664,64.76000213623047,66.70999908447266,98.43000030517578,0.46,1.48
2015-08-04,65.48999786376953,64.77999877929688,66.70999908447266,98.33000183105469,0.52,1.49
2015-08-05,65.63999938964844,65.30999755859375,66.98999786376953,97.86900329589844,0.58,1.55
2015-08-06,65.37000274658203,64.5199966430664,66.26000213623047,97.86900329589844,0.56,1.52
2015-08-07,65.37000274658203,64.37999725341797,66.3499984741211,98.20999908447266,0.52,1.45
2015-08-10,66.0199966430664,65.12000274658203,67.1500015258789,97.91000366210938,0.55,1.51
2015-08-11,65.30999755859375,64.61000061035156,66.7300033569336,97.91000366210938,0.49,1.47
2015-08-12,65.33999633789062,64.69999694824219,66.02999877929688,98.19000244140625,0.52,1.47
2015-08-13,65.62999725341797,64.70999908447266,66.69999694824219,98.45999908447266,0.57,1.47
2015-08-14,65.61000061035156,64.86000061035156,66.97000122070312,97.7699966430664,0.58,1.47
2015-08-17,65.8499984741211,65.19999694824219,67.4800033569336,97.7699966430664,0.58,1.44
2015-08-18,65.7699966430664,65.12000274658203,67.33999633789062,97.7699966430664,0.62,1.46
2015-08-19,65.23999786376953,64.87000274658203,67.05999755859375,98.08000183105469,0.55,1.45
2015-08-20,63.939998626708984,63.52000045776367,65.9000015258789,97.9000015258789,0.53,1.4
2015-08-21,62.150001525878906,61.279998779296875,64.22000122070312,98.0999984741211,0.52,1.41
2015-08-24,59.709999084472656,58.939998626708984,61.279998779296875,97.93000030517578,0.52,1.42
2015-08-25,59.9900016784668,58.25,62.18000030517578,98.33000183105469,0.59,1.45
2015-08-26,60.54999923706055,60.93000030517578,62.380001068115234,98.22000122070312,0.65,1.51
2015-08-27,61.95000076293945,62.15999984741211,63.84000015258789,98.13999938964844,0.6,1.5
2015-08-28,62.13999938964844,62.18000030517578,63.630001068115234,98.48500061035156,0.58,1.47
2015-08-31,62.099998474121094,61.5,63.31999969482422,98.36000061035156,0.58,1.47
2015-09-01,60.060001373291016,59.81999969482422,61.56999969482422,98.05999755859375,0.6,1.47
2015-09-02,60.58000183105469,60.86000061035156,62.279998779296875,97.97899627685547,0.64,1.48
2015-09-03,61.40999984741211,60.9900016784668,62.880001068115234,98.0,0.64,1.47
2015-09-04,60.59000015258789,60.119998931884766,62.0,98.0999984741211,0.62,1.42
2015-09-08,61.86000061035156,61.59000015258789,63.150001525878906,98.12000274658203,0.67,1.46
2015-09-09,61.459999084472656,60.59000015258789,63.150001525878906,98.12000274658203,0.65,1.46
2015-09-10,61.45000076293945,60.97999954223633,63.150001525878906,98.0,0.64,1.48
2015-09-11,61.619998931884766,61.36000061035156,63.150001525878906,98.44999694824219,0.61,1.49
2015-09-14,61.41999816894531,61.11000061035156,62.72999954223633,98.5199966430664,0.62,1.45
2015-09-15,62.439998626708984,61.900001525878906,62.72999954223633,98.40799713134766,0.72,1.46
2015-09-16,62.9900016784668,62.31999969482422,62.72999954223633,98.31800079345703,0.73,1.48
2015-09-17,62.900001525878906,62.25,64.68000030517578,98.31800079345703,0.63,1.51
2015-09-18,61.40999984741211,61.310001373291016,63.349998474121094,98.18000030517578,0.58,1.44
2015-09-21,61.75,61.58000183105469,63.349998474121094,98.13999938964844,0.66,1.48
2015-09-22,60.59000015258789,61.06999969482422,62.43000030517578,98.55000305175781,0.63,1.45
2015-09-23,60.5,60.93000030517578,62.540000915527344,98.26000213623047,0.64,1.46
2015-09-24,60.310001373291016,60.7599983215332,62.209999084472656,98.63500213623047,0.64,1.46
2015-09-25,59.970001220703125,60.560001373291016,62.470001220703125,98.19999694824219,0.71,1.47
2015-09-28,58.439998626708984,59.22999954223633,61.150001525878906,98.1500015258789,0.71,1.43
2015-09-29,58.470001220703125,59.40999984741211,60.5099983215332,98.1500015258789,0.66,1.41
2015-09-30,59.959999084472656,60.45000076293945,61.779998779296875,98.02799987792969,0.65,1.42
2015-10-01,59.689998626708984,60.439998626708984,61.66999816894531,98.02799987792969,0.59,1.41
2015-10-02,60.5099983215332,61.2400016784668,62.560001373291016,98.0,0.51,1.41
2015-10-05,62.279998779296875,62.209999084472656,63.65999984741211,97.94999694824219,0.56,1.46
2015-10-06,62.2599983215332,61.9900016784668,63.380001068115234,97.94999694824219,0.53,1.44
2015-10-07,62.95000076293945,62.4900016784668,63.97999954223633,98.0999984741211,0.53,1.43
2015-10-08,63.65999984741211,63.099998474121094,64.66000366210938,98.0999984741211,0.54,1.47
2015-10-09,63.560001373291016,63.150001525878906,64.51000213623047,98.0999984741211,0.58,1.47
2015-10-13,63.31999969482422,62.619998931884766,64.30000305175781,98.30000305175781,0.54,1.42
2015-10-14,63.06999969482422,62.2400016784668,64.30000305175781,98.30000305175781,0.5,1.42
2015-10-15,63.779998779296875,63.189998626708984,64.68000030517578,98.30000305175781,0.54,1.43
2015-10-16,63.84000015258789,63.54999923706055,64.86000061035156,98.30000305175781,0.56,1.43
2015-10-19,63.959999084472656,63.630001068115234,64.94999694824219,98.5199966430664,0.59,1.43
2015-10-20,63.880001068115234,63.650001525878906,65.04000091552734,98.6500015258789,0.6,1.42
2015-10-21,63.290000915527344,63.5,64.80999755859375,98.41400146484375,0.59,1.4
2015-10-22,64.16999816894531,64.91999816894531,65.58000183105469,98.83000183105469,0.57,1.43
2015-10-23,64.69000244140625,65.52999877929688,65.69000244140625,98.72000122070312,0.58,1.43
2015-10-26,64.2699966430664,65.47000122070312,65.58999633789062,98.72000122070312,0.59,1.41
2015-10-27,63.880001068115234,65.33000183105469,65.37999725341797,98.62999725341797,0.57,1.4
2015-10-28,64.9000015258789,65.9800033569336,65.8499984741211,98.63999938964844,0.63,1.37
2015-10-29,64.55999755859375,65.93000030517578,65.98999786376953,98.63999938964844,0.67,1.44
2015-10-30,64.33999633789062,65.68000030517578,65.97000122070312,98.36000061035156,0.63,1.41
2015-11-02,65.16999816894531,66.31999969482422,66.4800033569336,98.31999969482422,0.65,1.43
2015-11-03,65.25,66.63999938964844,66.19000244140625,98.31999969482422,0.65,1.43
2015-11-04,64.83999633789062,66.44000244140625,66.19000244140625,98.16999816894531,0.68,1.41
2015-11-05,64.83000183105469,66.1500015258789,66.13999938964844,98.0999984741211,0.71,1.41
2015-11-06,65.0199966430664,66.16999816894531,66.13999938964844,97.8219985961914,0.75,1.44
2015-11-09,64.30000305175781,65.44000244140625,66.13999938964844,97.8219985961914,0.76,1.47
2015-11-10,64.48999786376953,65.58000183105469,66.13999938964844,97.54299926757812,0.77,1.45
2015-11-12,63.279998779296875,64.51000213623047,65.0,97.54299926757812,0.78,1.43
2015-11-13,62.310001373291016,63.72999954223633,65.0,97.54299926757812,0.76,1.42
2015-11-16,63.040000915527344,64.69999694824219,65.0,97.54299926757812,0.76,1.39
2015-11-17,62.95000076293945,64.72000122070312,65.0,97.77999877929688,0.72,1.39
2015-11-18,64.0,65.7300033569336,65.58000183105469,97.81999969482422,0.71,1.37
2015-11-19,63.75,65.75,65.77999877929688,97.7300033569336,0.68,1.33
2015-11-20,63.849998474121094,66.06999969482422,65.77999877929688,97.78500366210938,0.66,1.33
2015-11-23,63.79999923706055,66.13999938964844,65.77999877929688,97.78500366210938,0.64,1.31
2015-11-24,63.970001220703125,66.18000030517578,65.7300033569336,97.6500015258789,0.62,1.31
2015-11-25,63.97999954223633,66.2300033569336,66.20999908447266,97.72000122070312,0.62,1.3
2015-11-27,64.02999877929688,66.30999755859375,66.1500015258789,97.72000122070312,0.62,1.3
2015-11-30,63.900001525878906,65.97000122070312,66.3499984741211,97.81999969482422,0.62,1.27
2015-12-01,64.47000122070312,66.41000366210938,66.62999725341797,97.73999786376953,0.58,1.24
2015-12-02,63.86000061035156,65.88999938964844,65.97000122070312,97.66000366210938,0.62,1.24
2015-12-03,62.93000030517578,64.9000015258789,64.8499984741211,97.44400024414062,0.72,1.37
2015-12-04,64.12000274658203,66.3499984741211,64.8499984741211,97.58999633789062,0.68,1.32
2015-12-07,63.619998931884766,66.01000213623047,65.75,97.3499984741211,0.67,1.29
2015-12-08,62.880001068115234,65.62999725341797,65.27999877929688,97.08999633789062,0.68,1.3
2015-12-09,62.470001220703125,65.04000091552734,64.73999786376953,97.08999633789062,0.69,1.29
2015-12-10,63.279998779296875,65.23999786376953,64.91999816894531,97.08999633789062,0.73,1.29
2015-12-11,61.63999938964844,63.939998626708984,63.720001220703125,97.08999633789062,0.67,1.25
2015-12-14,61.349998474121094,64.37000274658203,63.7599983215332,97.0,0.78,1.26
2015-12-15,62.439998626708984,64.95999908447266,64.44999694824219,97.0,0.8,1.3
2015-12-16,63.31999969482422,65.77999877929688,65.31999969482422,96.77999877929688,0.84,1.28
2015-12-17,62.25,64.86000061035156,64.43000030517578,97.03500366210938,0.77,1.24
2015-12-18,61.52000045776367,63.65999984741211,63.81999969482422,96.9000015258789,0.73,1.22
2015-12-21,61.790000915527344,64.22000122070312,63.79999923706055,96.80400085449219,0.75,1.24
2015-12-22,62.45000076293945,64.76000213623047,64.0199966430664,97.0999984741211,0.78,1.25
2015-12-23,63.43000030517578,65.51000213623047,65.25,97.25,0.76,1.26
2015-12-24,63.0099983215332,65.16999816894531,65.25,97.43399810791016,0.73,1.22
2015-12-28,62.41999816894531,65.01000213623047,64.83000183105469,97.23200225830078,0.74,1.19
2015-12-29,63.15999984741211,65.69999694824219,65.44999694824219,97.22100067138672,0.79,1.23
2015-12-30,62.61000061035156,65.26000213623047,65.29000091552734,97.3280029296875,0.77,1.23
2015-12-31,62.2400016784668,64.56999969482422,65.29000091552734,97.19999694824219,0.73,1.21
2016-01-04,61.18000030517578,63.619998931884766,63.20000076293945,97.06500244140625,0.69,1.22
2016-01-05,61.279998779296875,63.790000915527344,63.20000076293945,97.01000213623047,0.69,1.21
2016-01-06,60.15999984741211,63.029998779296875,62.86000061035156,97.19999694824219,0.65,1.19
2016-01-07,58.86000061035156,61.529998779296875,61.779998779296875,97.6520004272461,0.66,1.2
2016-01-08,58.220001220703125,60.83000183105469,61.040000915527344,97.6500015258789,0.65,1.19
2016-01-11,57.86000061035156,60.91999816894531,60.68000030517578,97.48999786376953,0.72,1.23
2016-01-12,58.279998779296875,61.540000915527344,61.189998626708984,97.4000015258789,0.69,1.19
2016-01-13,56.7599983215332,60.150001525878906,59.86000061035156,97.25,0.65,1.17
2016-01-14,57.31999969482422,61.04999923706055,60.619998931884766,97.54499816894531,0.67,1.2
2016-01-15,55.83000183105469,59.849998474121094,59.540000915527344,97.00199890136719,0.67,1.18
2016-01-19,55.349998474121094,59.91999816894531,59.540000915527344,97.02400207519531,0.68,1.18
2016-01-20,54.75,59.18000030517578,58.90999984741211,97.05999755859375,0.69,1.16
2016-01-21,54.9900016784668,59.439998626708984,59.310001373291016,97.05999755859375,0.74,1.18
2016-01-22,55.880001068115234,60.72999954223633,60.29999923706055,97.08999633789062,0.72,1.19
2016-01-25,54.84000015258789,59.79999923706055,59.310001373291016,97.02999877929688,0.69,1.15
2016-01-26,55.81999969482422,60.689998626708984,60.20000076293945,97.6500015258789,0.65,1.16
2016-01-27,55.61000061035156,59.93000030517578,59.83000183105469,97.6500015258789,0.62,1.18
2016-01-28,55.4900016784668,60.13999938964844,59.93000030517578,97.44999694824219,0.58,1.17
2016-01-29,56.84000015258789,61.59000015258789,61.38999938964844,97.2030029296875,0.53,1.18
2016-02-01,57.25,61.63999938964844,61.400001525878906,96.97000122070312,0.57,1.16
2016-02-02,55.5099983215332,60.61000061035156,60.400001525878906,97.36000061035156,0.51,1.12
2016-02-03,55.86000061035156,61.04999923706055,60.529998779296875,97.25599670410156,0.5,1.16
2016-02-04,56.150001525878906,61.16999816894531,61.099998474121094,97.25599670410156,0.51,1.17
2016-02-05,55.529998779296875,60.060001373291016,60.83000183105469,97.25599670410156,0.53,1.12
2016-02-08,54.61000061035156,59.439998626708984,59.08000183105469,97.25599670410156,0.52,1.09
2016-02-09,54.45000076293945,59.59000015258789,59.150001525878906,97.18000030517578,0.53,1.05
2016-02-10,54.400001525878906,59.65999984741211,59.2599983215332,97.18000030517578,0.5,1.0
2016-02-11,53.540000915527344,58.93000030517578,58.25,96.94999694824219,0.45,0.99
2016-02-12,54.959999084472656,59.970001220703125,59.36000061035156,96.94999694824219,0.49,1.03
2016-02-16,56.22999954223633,60.93000030517578,60.52000045776367,97.14800262451172,0.53,1.04
2016-02-17,57.25,61.83000183105469,61.40999984741211,97.14800262451172,0.53,1.07
2016-02-18,56.970001220703125,61.70000076293945,61.2599983215332,97.19999694824219,0.51,1.04
2016-02-19,56.68000030517578,61.63999938964844,61.189998626708984,96.94999694824219,0.5,1.0
2016-02-22,57.869998931884766,62.369998931884766,62.060001373291016,96.94999694824219,0.46,0.99
2016-02-23,57.06999969482422,61.689998626708984,61.7599983215332,96.94999694824219,0.42,0.98
2016-02-24,57.31999969482422,62.02000045776367,61.869998931884766,97.20999908447266,0.39,1.0
2016-02-25,58.02000045776367,62.68000030517578,61.869998931884766,97.375,0.32,0.99
2016-02-26,58.029998779296875,62.41999816894531,62.810001373291016,97.25,0.35,0.96
2016-02-29,57.869998931884766,61.959999084472656,62.150001525878906,97.18000030517578,0.32,0.96
2016-03-01,59.029998779296875,63.36000061035156,63.119998931884766,97.18000030517578,0.35,0.98
2016-03-02,59.47999954223633,63.470001220703125,63.119998931884766,97.18000030517578,0.33,0.99
2016-03-03,59.93000030517578,63.54999923706055,63.650001525878906,97.5199966430664,0.3,0.98
2016-03-04,60.11000061035156,63.689998626708984,63.650001525878906,97.55000305175781,0.37,1.0
2016-03-07,60.619998931884766,63.72999954223633,64.36000061035156,97.33100128173828,0.43,1.0
2016-03-08,59.40999984741211,63.310001373291016,64.36000061035156,97.68000030517578,0.37,0.95
2016-03-09,59.9900016784668,63.43000030517578,64.05999755859375,97.68000030517578,0.39,1.0
2016-03-10,60.15999984741211,63.47999954223633,63.79999923706055,97.72000122070312,0.45,1.0
2016-03-11,61.33000183105469,64.38999938964844,65.02999877929688,97.5999984741211,0.44,1.01
2016-03-14,61.099998474121094,64.37999725341797,65.12000274658203,98.19000244140625,0.45,1.0
2016-03-15,60.7400016784668,64.44999694824219,64.79000091552734,98.19000244140625,0.47,0.99
2016-03-16,61.220001220703125,64.73999786376953,65.36000061035156,97.76000213623047,0.36,1.07
2016-03-17,61.59000015258789,65.25,65.94000244140625,98.0999984741211,0.34,1.04
2016-03-18,62.099998474121094,65.4000015258789,66.18000030517578,98.23999786376953,0.27,1.04
2016-03-21,62.15999984741211,65.54000091552734,66.11000061035156,98.0999984741211,0.28,1.05
2016-03-22,62.09000015258789,65.51000213623047,66.16000366210938,98.02999877929688,0.31,1.03
2016-03-23,60.83000183105469,64.87999725341797,65.33999633789062,98.0,0.3,1.01
2016-03-24,60.7400016784668,64.80000305175781,64.94999694824219,98.0,0.34,1.02
2016-03-28,60.790000915527344,64.88999938964844,65.41999816894531,98.0,0.33,1.0
2016-03-29,61.2400016784668,65.45999908447266,65.41999816894531,98.26200103759766,0.2,1.03
2016-03-30,61.5,65.79000091552734,66.43000030517578,98.4000015258789,0.18,1.07
2016-03-31,61.349998474121094,65.62000274658203,66.43000030517578,98.44000244140625,0.16,1.05
2016-04-01,61.43000030517578,66.12000274658203,66.5199966430664,98.41300201416016,0.17,1.03
2016-04-04,61.029998779296875,65.88999938964844,66.25,98.41300201416016,0.14,1.03
2016-04-05,60.400001525878906,65.43000030517578,65.72000122070312,98.56300354003906,0.14,1.01
2016-04-06,61.040000915527344,66.05000305175781,65.72000122070312,98.62000274658203,0.17,1.03
2016-04-07,60.18000030517578,65.33999633789062,65.33000183105469,98.69999694824219,0.12,1.0
2016-04-08,60.34000015258789,65.5,65.73999786376953,98.625,0.14,1.02
2016-04-11,60.25,65.33000183105469,65.7300033569336,98.75,0.17,1.03
2016-04-12,60.86000061035156,65.91999816894531,66.01000213623047,98.5,0.22,1.05
2016-04-13,61.810001373291016,66.47000122070312,66.62999725341797,98.5,0.21,1.02
2016-04-14,61.7400016784668,66.44000244140625,66.55999755859375,98.5,0.24,1.03
2016-04-15,61.52000045776367,66.44999694824219,66.55999755859375,98.5,0.2,1.02
2016-04-18,62.02000045776367,66.86000061035156,67.05000305175781,98.5,0.21,1.03
2016-04-19,62.58000183105469,67.01000213623047,67.26000213623047,99.0,0.19,1.02
2016-04-20,63.0,66.95999908447266,67.43000030517578,99.0,0.23,1.05
2016-04-21,62.68000030517578,66.56999969482422,66.5999984741211,99.0,0.24,1.06
2016-04-22,63.02000045776367,66.51000213623047,66.86000061035156,99.08000183105469,0.25,1.05
2016-04-25,62.72999954223633,66.45999908447266,66.7300033569336,99.12300109863281,0.26,1.06
2016-04-26,63.04999923706055,66.55999755859375,67.19999694824219,99.12300109863281,0.27,1.08
2016-04-27,63.38999938964844,66.5999984741211,67.36000061035156,99.12300109863281,0.19,1.04
2016-04-28,62.70000076293945,65.9800033569336,67.52999877929688,99.31999969482422,0.12,1.06
2016-04-29,61.810001373291016,65.36000061035156,66.33999633789062,99.55799865722656,0.12,1.06
2016-05-02,62.029998779296875,65.94999694824219,67.0,99.55799865722656,0.2,1.08
2016-05-03,61.310001373291016,65.43000030517578,66.62000274658203,99.4000015258789,0.17,1.06
2016-05-04,60.65999984741211,65.0199966430664,66.36000061035156,99.33000183105469,0.16,1.04
2016-05-05,60.5099983215332,65.05000305175781,66.58999633789062,99.33000183105469,0.13,1.04
2016-05-06,60.779998779296875,65.19999694824219,66.55999755859375,99.37000274658203,0.18,1.05
2016-05-09,60.63999938964844,65.33999633789062,66.76000213623047,99.37000274658203,0.18,1.05
2016-05-10,61.43000030517578,66.08000183105469,67.54000091552734,99.37000274658203,0.15,1.05
2016-05-11,60.790000915527344,65.37999725341797,67.05000305175781,99.4260025024414,0.14,0.99
2016-05-12,60.56999969482422,65.51000213623047,66.87000274658203,99.4260025024414,0.15,0.99
2016-05-13,59.9900016784668,64.93000030517578,66.26000213623047,99.4260025024414,0.13,0.95
2016-05-16,60.70000076293945,65.55000305175781,67.02999877929688,99.58000183105469,0.15,0.96
2016-05-17,60.38999938964844,64.94000244140625,66.3499984741211,99.58000183105469,0.15,0.94
2016-05-18,60.439998626708984,64.83999633789062,66.1500015258789,99.3010025024414,0.26,0.97
2016-05-19,60.439998626708984,64.56999969482422,66.11000061035156,98.9800033569336,0.29,0.96
2016-05-20,60.9900016784668,64.87000274658203,66.31999969482422,98.9800033569336,0.29,0.96
2016-05-23,60.97999954223633,64.76000213623047,66.44000244140625,98.9800033569336,0.3,0.93
2016-05-24,61.779998779296875,65.75,67.12000274658203,99.2300033569336,0.31,0.94
2016-05-25,62.400001525878906,66.02999877929688,67.52999877929688,99.5,0.29,0.95
2016-05-26,62.349998474121094,66.01000213623047,67.55999755859375,99.5,0.25,0.96
2016-05-27,62.630001068115234,66.23999786376953,67.72000122070312,99.5,0.27,0.95
2016-05-31,62.720001220703125,66.05999755859375,67.95999908447266,99.83999633789062,0.3,0.97
2016-06-01,62.70000076293945,66.16000366210938,67.94999694824219,99.61799621582031,0.31,0.94
2016-06-02,62.95000076293945,66.20999908447266,68.30000305175781,99.52999877929688,0.27,0.92
2016-06-03,62.599998474121094,66.08000183105469,68.16000366210938,99.97599792480469,0.19,0.93
2016-06-06,63.02000045776367,66.5,68.25,99.86000061035156,0.19,0.93
2016-06-07,63.290000915527344,66.44999694824219,68.48999786376953,100.13999938964844,0.15,0.94
2016-06-08,63.439998626708984,66.6500015258789,68.75,100.23999786376953,0.12,0.93
2016-06-09,63.2599983215332,66.56999969482422,68.62999725341797,99.73999786376953,0.12,0.91
2016-06-10,62.529998779296875,66.02999877929688,68.0199966430664,100.2699966430664,0.12,0.91
2016-06-13,61.86000061035156,65.51000213623047,67.58999633789062,99.96600341796875,0.15,0.89
2016-06-14,61.459999084472656,65.41999816894531,67.37000274658203,99.89199829101562,0.17,0.88
2016-06-15,61.470001220703125,65.23999786376953,67.37000274658203,99.89199829101562,0.13,0.91
2016-06-16,61.45000076293945,65.56999969482422,67.26000213623047,100.12999725341797,0.15,0.87
2016-06-17,61.599998474121094,65.30999755859375,67.47000122070312,100.52999877929688,0.2,0.92
2016-06-20,61.9900016784668,65.7300033569336,68.0199966430664,101.05000305175781,0.24,0.93
2016-06-21,61.7599983215332,65.4800033569336,67.77999877929688,101.4000015258789,0.28,0.95
2016-06-22,61.650001525878906,65.37999725341797,68.01000213623047,101.4000015258789,0.25,0.94
2016-06-23,62.630001068115234,66.20999908447266,68.31999969482422,100.3499984741211,0.24,0.96
2016-06-24,60.029998779296875,63.91999816894531,66.23999786376953,100.3499984741211,0.15,0.93
2016-06-27,58.439998626708984,62.939998626708984,64.83000183105469,100.9000015258789,0.12,0.85
2016-06-28,59.599998474121094,63.97999954223633,65.37999725341797,100.30599975585938,0.09,0.85
2016-06-29,60.70000076293945,65.02999877929688,67.16999816894531,101.12999725341797,0.1,0.88
2016-06-30,61.630001068115234,66.0,68.0999984741211,100.44000244140625,0.09,0.91
2016-07-01,61.7599983215332,66.12000274658203,68.41999816894531,100.54000091552734,0.03,0.87
2016-07-05,60.900001525878906,65.7300033569336,67.81999969482422,100.88999938964844,-0.03,0.81
2016-07-06,61.33000183105469,66.0,67.83999633789062,100.76000213623047,-0.05,0.8
2016-07-07,61.400001525878906,65.95999908447266,68.19000244140625,100.4000015258789,-0.03,0.82
2016-07-08,62.540000915527344,66.87000274658203,69.22000122070312,100.91600036621094,-0.06,0.76
2016-07-11,62.81999969482422,67.05000305175781,69.44000244140625,100.85399627685547,0.01,0.77
