Date,DEFAULT,QUALITY,MOMENTUM,BOOK_TO_PRICE,SIZE,CASH_TO_ASSETS
12/30/15,-0.0116,0.0031,0.0051,0.0007,0.0024,0.0033
12/31/15,0.0181,-0.0095,-0.0097,0.0089,0.0037,-0.0053
1/4/16,0.0209,-0.0087,-0.0193,0.0043,-0.0024,-0.0141
1/5/16,-0.0126,0.0071,0.0066,0.0006,-0.002,-0.0075
1/6/16,-0.0393,0.0196,0.0192,0.008,0.0051,0.0041
1/7/16,-0.0149,0.0307,0.0086,0.0063,-0.006,-0.012
1/8/16,0.0043,0.0014,-0.0012,0.0034,-0.0032,-0.0143
1/11/16,-0.0261,0.0227,0.0162,0.0033,-0.0097,-0.0032
1/12/16,-0.0243,0.0173,0.0104,-0.0119,-0.0116,0.0186
1/13/16,-0.0063,0.016,0.0015,0.0127,-0.0042,-0.0086
1/14/16,0.0127,-0.0053,-0.0064,-0.0055,-0.0013,0.0008
1/15/16,-0.0174,0.0101,0.0036,-0.0029,-0.0009,-0.002
1/19/16,-0.0285,0.0324,0.016,-0.0003,-0.011,-0.0022
1/20/16,0,-0.0069,-0.0007,-0.0105,0.0111,0.0121
1/21/16,0.0376,-0.0145,-0.0265,0.0038,0.0033,-0.0243
1/22/16,0.0109,-0.0069,-0.0019,-0.003,0.0023,-0.0066
1/25/16,-0.0274,0.0159,0.0158,-0.0034,0.0021,0.0081
1/26/16,0.0346,-0.0187,-0.0194,0.0072,-0.0036,-0.0187
1/27/16,0.0142,-0.0029,-0.0049,0.0167,-0.0015,-0.015
1/28/16,0.01,0.0069,0.0041,0.0173,0.0026,-0.013
1/29/16,0.0167,-0.0045,-0.012,-0.0047,-0.005,-0.0078
2/2/16,-0.0237,0.018,0.0122,0.0062,0.0053,-0.0162
2/3/16,0.0391,-0.0229,-0.0242,0.0086,-0.0081,-0.0134
2/4/16,0.0211,-0.009,-0.0203,-0.0043,0.0011,0.0019
2/5/16,0.0015,0.0145,-0.007,0.0164,1.00E-04,-0.0316
2/8/16,-0.0181,0.0253,0.0116,0.0164,0.0045,-0.0101
2/9/16,-0.0296,0.0127,0.0177,-0.0043,-0.0103,0.0137
2/10/16,-0.0109,0.0053,0.0064,-0.0052,-0.0037,0.0045
2/11/16,-0.007,0.0117,0.005,-0.0073,0.0055,0.0102
2/12/16,0.0174,-0.0094,-0.0128,-0.0035,-0.0038,0.0108
2/16/16,0.0034,-0.0091,-0.0137,-0.013,-0.0014,0.0186
2/17/16,0.0257,-0.0233,-0.0228,-0.0084,-0.0012,0.009
2/18/16,-0.0045,0.0104,0.001,0.0028,-0.0008,-0.0083
2/19/16,-0.0234,0.009,0.0144,-0.0093,0.0034,0.0223
2/22/16,0.0321,-0.0192,-0.016,0.0017,-0.0063,-0.0055
2/23/16,-0.0219,0.0157,0.0152,0.0027,0.0027,-0.0012
2/24/16,0.0005,-0.0041,-0.0023,-0.0018,0.0013,0.0044
2/25/16,-0.0122,-0.0034,0.0043,0.001,-0.0078,-0.0048
2/26/16,0.0286,-0.0226,-0.0202,-0.0008,0.0051,0.0118
2/29/16,0.0196,-0.0017,-0.0089,0.0039,0.0079,-0.0072
3/2/16,0.0392,-0.0339,-0.0255,0.0038,0.0081,-0.0099
3/3/16,0.0417,-0.0125,-0.0194,0.0093,-0.0008,-0.0233
3/4/16,0.0443,-0.0121,-0.0099,0.0075,0.0044,-0.0237
3/7/16,0.0136,-0.0194,-0.0239,0.0139,0.0233,-0.0256
3/8/16,-0.0582,0.0339,0.0363,0.0034,-0.0031,0.018
3/9/16,0.0095,-0.0052,-0.0013,0.0071,0.0025,-0.0159
3/10/16,0.0003,0.0005,0.0055,0.0057,-0.0099,-0.0012
3/11/16,0.0212,-0.0136,-0.0196,-0.0037,-0.0052,0.003
3/14/16,-0.0024,-0.0003,-0.0007,-0.0091,0.004,0.0068
3/15/16,-0.0146,0.0239,0.0212,0.0101,-0.01,-0.0152
3/16/16,0.0291,-0.0162,-0.012,0.0035,-0.0054,-0.0191
3/17/16,0.0206,-0.0053,-0.0087,0.0045,0.0043,-0.0129
3/18/16,0.0013,-0.0002,-0.0086,-0.0076,0.0013,0.0227
3/21/16,-0.0015,0.0007,-0.0016,-0.005,0.0033,0.0162
3/22/16,-0.0019,-0.0016,-0.0008,-0.0061,-0.0018,0.0015
3/23/16,-0.037,0.0333,0.0316,0.0047,-0.0094,-0.001
3/24/16,0.0075,-0.0075,-0.0052,0.0026,0.0053,-0.0052
3/28/16,-0.0071,0.009,0.0084,0.0026,-0.0032,-0.002
3/29/16,0.0035,-0.0081,-0.0016,-0.0131,0.0075,0.0003
3/30/16,0.002,-0.0003,0.0007,0.0011,0.0015,0.0063
3/31/16,0.0109,-0.0074,-0.0107,-0.0095,-0.003,0.0038
4/4/16,-0.0082,0.0025,0.0056,-0.0049,0.0056,0.0041
4/5/16,-0.0012,-0.001,0.0017,0.0037,0.0018,0.0041
4/6/16,0.0086,-0.0168,-0.0145,-0.0109,-0.003,0.012
4/7/16,0.0002,-0.0037,0.003,0.0021,0.0032,-0.0153
4/8/16,0.0195,-0.0099,-0.0061,0.0078,-0.0012,-0.0163
4/11/16,0.0124,-0.0008,0.0002,0.01,0.0039,-0.0065
4/12/16,0.0388,-0.0119,-0.0147,0.012,0.0003,-0.0224
4/13/16,0.0094,-0.0034,-0.0133,-0.0103,0.003,0.0246
4/14/16,-0.0031,-0.002,-0.0012,-0.0026,0.0034,0.0019
4/15/16,-0.0059,0.0054,0.0043,-0.0016,0.0002,-0.0056
4/18/16,0.0041,-0.0034,-0.003,-0.0054,0.0007,0.0011
4/19/16,0.0235,-0.0128,-0.0063,0.0135,-0.0013,-0.0213
4/20/16,0.0144,-0.0072,-0.0111,0.0002,0.0004,0.0099
4/21/16,-0.0022,-0.0051,-0.0094,-0.0058,0.0054,0.0221
4/22/16,0.017,-0.0113,-0.0129,0.0011,0.0016,-0.018
4/25/16,-0.0148,0.0185,0.0136,0.0027,1.00E-04,0.0006
4/26/16,0.0161,-0.0097,-0.0086,0.0061,0,-0.0149
4/27/16,0.0187,-0.0117,-0.0069,0.0051,-0.0033,-0.0201
4/28/16,-0.0096,-0.0026,0.0073,0.004,0.006,-0.0012
4/29/16,0.0027,-0.0044,0.0071,0.0076,-0.0001,-0.0111
5/2/16,-0.0124,0.0056,0.0094,-0.0052,-0.0056,0.0026
5/3/16,-0.026,0.024,0.0164,0.0034,0.0008,-0.0078
5/4/16,-0.009,0.0143,0.0125,0.0078,0.0007,-0.0155
5/5/16,-0.0014,0.0023,0.0023,0.001,-0.0046,-0.0119
5/6/16,-0.004,0.0059,0.0023,0.0023,-0.0029,0.0002
5/9/16,-0.0264,0.0173,0.0092,-0.012,0.0011,0.0041
5/10/16,0.0186,-0.0068,-0.0069,0.0004,-0.0078,0.0023
5/11/16,0.0075,-0.0092,0.0035,0.0114,0.0022,-0.0054
5/12/16,-0.0182,0.0133,0.0118,0.0028,-0.0108,-0.0086
5/13/16,-0.0071,-0.0012,0.0019,-0.0038,0.0056,0.0087
5/16/16,0.0066,-0.0111,-0.0073,-0.0072,-0.0014,0.0027
5/17/16,0.021,-0.0133,-0.0153,0.0005,-0.0072,-0.0024
5/18/16,-0.012,0.0152,0.0032,0.0011,0.0057,0.0232
5/19/16,-0.0016,-0.0022,0.0022,-0.0014,-0.0061,-0.0061
5/20/16,0.0064,-0.0054,-0.0122,-0.0082,0.0045,0.0076
5/23/16,0.0014,-0.0092,-0.0037,-0.0043,0.008,0.0061
5/24/16,-0.0039,0.0066,0.0009,-0.0049,0.0021,0.0097
5/25/16,0.0269,-0.0185,-0.0158,0.0026,-0.0005,0.0003
5/26/16,-0.009,0.0054,0.0052,-0.0014,-0.0006,-0.0039
5/27/16,-0.0013,0.0044,-0.002,-0.0063,-0.0002,0.0057
5/31/16,0.0079,-0.0082,-0.0061,-0.0029,0.0038,0.0008
6/2/16,0.0043,-0.0083,-0.006,-0.0082,-0.0014,0.0096
6/3/16,-0.0018,-0.0004,0.0066,0.0043,0.0017,-0.0115
6/6/16,0.0299,-0.0235,-0.0135,0.0104,0.0094,0.0016
6/7/16,0.0118,-0.0097,-0.0001,0.0062,0.0004,-0.0069
6/8/16,-0.0029,0.0006,0.0056,0.0057,0.0072,-0.0011
6/9/16,-0.0162,0.0103,0.0116,0.0038,-0.0044,-0.011
6/10/16,-0.0273,0.02,0.0152,0.0064,0.0024,-0.0005
6/13/16,-0.0049,0.0007,0.0029,-0.0005,-0.0011,0.0014
6/14/16,-0.0066,0.0039,0.0065,0.0002,-0.0008,-0.0012
6/15/16,0.0074,-0.0106,-0.0059,-0.0012,0.0035,0.0028
6/16/16,-0.0139,0.0098,0.0043,-0.0049,-0.0026,0.001
6/17/16,0.0253,-0.0101,-0.0102,0.0093,-0.0021,-0.0119
6/20/16,0.0059,-0.0047,-0.0037,-0.005,0.0024,0.008
6/21/16,0.0026,0.0024,0.0058,0.0055,-0.0061,-0.0021
6/22/16,-0.0041,0.0091,0.0009,0.0004,-0.002,0.0005
6/23/16,0.0132,-0.0099,-0.0108,-0.0026,-0.0017,0.0105
6/24/16,-0.0299,0.0176,0.0201,0.006,0.0152,-0.0282
6/27/16,-0.0401,0.0284,0.0279,0.0045,-0.0014,-0.0236
6/28/16,0.015,-0.0181,-0.0143,-0.0039,-0.0008,0.0042
6/29/16,0.0062,-0.0103,-0.0069,-0.0035,-0.006,0.0092
6/30/16,-0.0077,0.0061,0.0064,-0.0017,-0.0062,-0.0017
7/5/16,-0.0338,0.0223,0.0191,-0.0058,-0.0022,-0.0042
7/6/16,0.0021,-0.0032,-0.0044,-0.0036,0.0007,0.0039
7/7/16,0.0034,0.0009,-0.0055,-0.0015,0.0017,0.0137
7/8/16,0.0126,-0.0092,-0.006,0.0017,0.0025,0.0017
7/11/16,0.0017,-0.0034,-0.0021,0.0023,0.0043,0.0016
7/12/16,0.0361,-0.0194,-0.0152,0.0039,0.0043,0.0052
7/13/16,-0.0102,0.007,0.0087,0.0062,-0.0032,-0.0077
7/14/16,0.0091,-0.0007,-0.0061,0.0039,-0.0052,0.0065
7/15/16,0.0015,-0.0052,-0.0012,0.0005,0.0052,0.001
7/18/16,0.0072,-0.0071,-0.007,-0.001,0.0002,0.0002
7/19/16,-0.0113,0.0166,0.0062,0.0024,-0.0051,-0.0029
7/20/16,0.0027,-0.0041,-0.0079,-0.0077,0.0046,0.0137
7/21/16,-0.0011,-0.0027,-0.0031,0.0026,0.0011,-0.0024
7/22/16,-0.0003,0.0025,0.0033,0.001,-0.0005,0.0022
7/25/16,-0.0063,0.0023,-0.0009,-0.0001,-0.0033,0.0096
7/26/16,0.0124,-0.0113,-0.0025,0.0029,0,0.0096
7/27/16,-0.0031,-0.0033,-0.009,-0.0048,0.0118,0.0118
7/28/16,0.0028,0.0019,0.0019,-0.0003,-0.0048,0.0023
7/29/16,0.0057,-0.0052,0.0015,-0.0004,-0.0006,-0.0075
8/2/16,-0.0011,0.0026,0.0044,0.0045,-0.0016,-0.0012
8/3/16,0.0209,-0.0148,-0.0161,0.0049,0.0043,0.0016
8/4/16,0.0022,0.0015,0.0057,-0.0002,0.0026,-0.0014
8/5/16,0.0182,-0.0017,-0.0134,0.0028,0.0028,0.0085
8/8/16,0.0121,-0.0039,-0.0044,0.0038,0.004,-0.006
8/9/16,-0.0094,0.0041,0.0045,-0.0034,-0.0003,0.0084
8/10/16,-0.0145,0.0112,0.008,0.0009,-0.0077,-0.0049
8/11/16,0.0124,-0.0096,-0.0072,-0.0003,-0.0011,0.0015
8/12/16,-0.003,0.0008,-0.0027,-0.0029,0.0021,0.0007
8/15/16,0.0195,-0.0161,-0.0105,0.0022,0.0055,0.0055
8/16/16,0.0061,0.003,-0.0034,0.0053,0.0049,-0.0006
8/17/16,-0.0046,0.0043,0.0039,0.0017,-0.0023,-0.0081
8/18/16,0.0097,-0.0089,0.0004,0.0013,0.001,-0.004
8/19/16,-0.0032,0.0079,-0.0025,-0.0002,-0.0014,0.0093
8/22/16,-0.0095,0.0019,0.0018,-0.0022,0.0041,0.0031
8/23/16,0.0096,-0.0069,-0.0044,0,0.002,0.0022
8/24/16,-0.0073,0.0188,0.004,0.0053,-0.002,-0.0061
8/25/16,0.0036,-0.0024,0.0041,0.003,-0.0003,-0.0007
8/26/16,0.0064,-0.0024,-0.0044,-0.0036,0.0022,0.0084
8/29/16,0.0032,-0.0042,-0.0019,0.0022,0.0008,-0.004
8/30/16,0.0047,0.0034,-0.0044,-0.0006,0.0031,0.0007
8/31/16,-0.0063,0.0083,0.0023,0.0031,-0.0021,-0.0022
9/2/16,0.0024,-0.0049,0.0002,0.004,0.0011,-0.0079
9/6/16,0.0034,-0.0154,-0.0008,-0.0033,0.0042,-0.0047
9/7/16,0.0074,-0.0091,-0.0066,-0.0013,0.0007,-0.0016
9/8/16,0.0196,-0.0146,-0.0061,0.0041,0.0087,-0.0016
9/9/16,-0.0053,0.0116,-0.0018,0.0071,0.0022,0.0087
9/12/16,0.0036,-0.0069,-0.0021,-0.0063,-0.0048,0.0025
9/13/16,-0.0177,0.015,0.0021,0.0014,0,0.0054
9/14/16,-0.0081,0.0006,0.0037,-0.0054,0.0037,0.0039
9/15/16,0.004,-0.0046,0.0008,-0.0029,-0.0014,0.0082
9/16/16,0.0022,-0.0037,0.001,0.0012,0.0068,-0.0015
9/19/16,-0.0072,-0.0019,0.0002,-0.0029,0.0009,-0.0046
9/20/16,-0.0083,0.0037,-0.0002,-0.0114,0.0056,0.0055
9/21/16,0.0084,-0.0119,0.0059,-0.0011,-0.0047,-0.001
9/22/16,0.0016,-0.0045,-0.0019,-0.0024,0.0037,-0.0042
9/23/16,-0.005,0.0015,-0.0036,0.002,0.0045,0.0013
9/26/16,-0.0052,0.0011,0.0042,-0.0015,-0.0028,-0.0077
9/27/16,-0.0036,0.0069,0.0001,-0.0062,-0.0001,0.0202
9/28/16,0.0209,-0.0185,0.003,0.0096,-0.0016,-0.0115
9/29/16,0.0046,0.0031,0.0041,0.0098,-0.0009,-0.0045
9/30/16,0.0081,0.0018,-0.0037,0.0005,0.0035,0.009
10/3/16,0.0052,-0.0028,-0.0008,-0.0003,0.0018,0.0068
10/4/16,-0.0031,0.0093,-0.0052,0.0013,-0.0008,0.0088
10/5/16,0.0182,-0.0144,-0.0076,0.0031,0.0023,0.0107
10/6/16,-0.0049,0.0112,0.0076,0.0059,-0.006,-0.012
10/7/16,-0.0046,0.0054,0.0017,0.0021,-0.0009,0.0014
10/11/16,-0.0036,0.0087,0.0004,0.0079,-0.0004,-0.0095
10/12/16,-0.0064,0.0097,0.0051,0.0059,-0.0046,-0.012
10/13/16,-0.0032,0.0041,0.0013,-0.0036,-0.0078,-0.009
10/14/16,-0.0066,0.0109,0.0032,0.0059,-0.003,-0.0001
10/17/16,-0.006,0.001,0.0049,0.0053,-0.0012,-0.0051
10/18/16,0.0059,-0.01,-0.0031,-0.0021,-0.0035,0.004
10/19/16,0.0138,-0.0118,-0.0034,0.0066,-0.0004,-0.0007
10/20/16,0.005,-0.005,-0.0042,-0.0017,0.003,0.0018
10/21/16,-0.0031,0.0004,-0.0024,-0.0019,-0.0006,0.0073
10/24/16,-0.0093,0.0088,0.0038,-0.0022,-0.0042,0.0014
10/25/16,-0.0062,-0.0012,0.0007,0.0049,-0.0029,-0.0046
10/26/16,0.003,0.0025,-0.0078,0.0021,-0.007,-0.0009
10/27/16,-0.0017,0.0059,-0.0021,0.0027,-0.0051,0.0006
10/28/16,-0.0074,0.0009,0.0042,-0.0008,-0.0082,-0.0014
10/31/16,-0.0131,0.0105,0.0077,-0.0008,-0.006,-0.0077
11/2/16,-0.0116,0.0176,0.0008,0.0058,-0.0056,-0.0011
11/3/16,0.0024,0.0035,0.0079,0.0112,-0.0114,-0.0042
11/4/16,0.0017,-0.009,-0.006,-0.0092,0.0046,0.0031
11/7/16,0.0028,-0.0051,-0.0022,-0.0059,-0.0031,0.008
11/8/16,-0.0117,-0.0031,0.0055,-0.003,-0.0021,0.0004
11/9/16,0.0344,-0.0245,-0.02,-1.00E-04,0.0179,0.0182
11/10/16,0.0156,0.0015,-0.0198,0.0073,0.0157,0.0095
11/14/16,0.0204,-0.0129,-0.015,0.0029,0.0025,-0.0023
11/15/16,0.0104,-0.0087,0.007,0.0042,-0.0065,0.0014
11/16/16,-0.0075,0.0075,0.0067,0.0062,0.0077,0.001
11/17/16,-0.0023,0.0038,-0.0013,-0.0008,-0.0016,0.0109
11/18/16,0.0029,-0.0038,0.0014,0.0044,0.0077,-0.0078
11/21/16,0.0156,-0.0095,0.0036,0.0018,-0.0029,0.0023
11/22/16,0.0005,0.001,0.0046,0.0068,0.0033,-0.0131
11/23/16,0.0093,-0.0097,-0.0046,0.0004,0.0031,0.0019
11/25/16,-0.011,0.0021,0.0003,0.0009,0.0025,-0.0009
11/28/16,-0.0104,0.0106,0.0065,0.0065,-0.0032,-0.0092
11/29/16,-0.0145,0.0124,0.003,-0.001,-0.0053,-0.0024
11/30/16,0.0526,-0.0296,-0.007,0.0194,-0.0025,-0.0069
12/2/16,-0.0016,-0.0063,0.0046,-0.0002,0.0014,-0.0048
12/5/16,0.009,-0.0086,-0.0027,0.0009,0.0076,0.0031
12/6/16,0.0051,-0.0099,-0.0045,0.0008,0.0053,0.0021
12/7/16,-0.0037,0.0054,0.0009,0.0039,-0.0088,-0.0061
12/8/16,0.0063,-0.0049,-0.0037,0.0044,0.0113,0.0026
12/9/16,0.0037,0.0063,-0.0066,0.0067,0.0048,-0.0032
12/12/16,-0.0146,0.0101,0.002,0.0003,-0.0059,-0.0051
12/13/16,-0.0006,-0.0021,-0.001,-0.0004,-0.0059,-0.0006
12/14/16,-0.015,0.0087,0.0002,-0.0005,-0.0016,0.0138
12/15/16,0.0036,-0.0022,0.0027,0.002,0.0013,0.006
12/16/16,0.0045,0.0027,-0.0088,-0.0021,0.0047,-0.0162
12/19/16,-0.0018,0.004,0.0013,0.0008,0.0028,-0.0079
12/20/16,0.0008,-0.0051,0.0043,0.0042,0.0037,0.0034
12/21/16,-0.0014,-0.0009,0.0032,0.0029,-0.003,-0.001
12/22/16,-0.0013,0.0017,0.003,0.0036,-0.0028,-0.0114
12/23/16,0.004,-0.0058,-0.0039,-0.0076,0.0075,0.0055
12/27/16,0.0048,-0.0033,0.0029,-0.0008,-0.0005,0.0029
12/28/16,-0.0062,0.0074,-0.0013,0.0053,-0.001,-0.0032
12/29/16,-0.0032,0.0041,0.0008,-0.001,-0.0032,-0.0116
12/30/16,-0.0008,0.003,-0.0026,0.0033,0.0035,-0.0063
1/3/17,0.0169,-0.0093,-0.0061,0.0009,0.0021,0.0075
1/4/17,0.0169,-0.0158,-0.0037,-0.0079,0.006,0.007
1/5/17,-0.0037,-0.0015,-0.0061,-0.0027,-0.0016,-0.005
1/6/17,-0.0049,0.0032,-0.0018,-0.0046,-0.0061,0.012
1/9/17,-0.0029,-0.001,-0.0037,-0.0106,0.0001,0.0124
1/10/17,0.0027,-0.0047,0.0071,0.0025,0.0099,0.0056
1/11/17,0.0033,0.0027,0.0065,0.0076,-0.0019,-0.0022
1/12/17,-0.0041,0.0041,-0.0054,-0.0073,-0.0042,0.0003
1/13/17,-0.0048,0.002,0.0017,-0.0028,0.0048,0.0097
1/17/17,0.0002,0.005,-0.0091,0.0028,-0.0083,-0.0177
1/18/17,-0.0012,-0.0017,0.0052,-0.0005,-0.0023,0.0054
1/19/17,-0.0027,-0.0002,0.0034,0.0047,-0.0045,0.0052
1/20/17,0.0018,-0.0001,0.0018,0.0021,0.001,-0.0026
1/23/17,-0.003,0.0032,0.0008,-0.001,-0.0034,-0.006
1/24/17,0.006,-0.0117,0.0118,0.0059,0.0027,0.0031
1/25/17,0.0013,0.0034,0.005,-0.0003,0.003,0.0127
1/26/17,-0.0011,-0.0017,0.0055,0.0055,-0.0015,-0.0079
1/27/17,-0.0086,0.0002,0.0005,-0.0024,0.0026,0.0113
1/30/17,-0.0131,0.0132,-0.007,-0.0009,-0.0086,-0.0018
1/31/17,0.006,-0.0118,-0.0066,-0.0063,0.0028,0.0022
2/2/17,-0.0002,-0.0055,-0.005,-0.0026,-0.0019,-0.0022
2/3/17,0.0042,-0.0068,0.0089,0.0003,0.0033,0.0054
2/6/17,-0.0096,0.0001,-0.0024,-0.0014,-0.0017,0.0035
2/7/17,-0.0093,0.011,-0.0024,-0.0057,-0.0022,0.0017
2/8/17,0.0018,-0.0022,-0.0063,-0.0029,-0.0072,-0.001
2/9/17,0.0101,-0.0074,0.0047,-0.0044,0.005,0.0061
2/10/17,0.0073,-0.0018,-0.0033,0.0038,0.0029,-0.008
2/13/17,-0.0016,-0.0002,0.0032,0.0034,-0.001,0.0014
2/14/17,0.0128,-0.001,0.0012,-0.0028,0.0008,0.0094
2/15/17,-0.0001,0.0044,-0.0024,-0.0057,-0.0007,0.0129
2/16/17,-0.0139,0.0105,-0.0006,0.0023,-0.0017,-0.0084
2/17/17,-0.0054,0.0026,-0.0041,-0.0036,0.0025,0.005
2/21/17,0.0064,-0.0068,0.0007,0.0006,-0.004,-0.0058
2/22/17,-0.0101,0.0093,-0.0007,0.0033,-0.0045,-0.002
2/23/17,-0.0001,0.0073,-0.0054,0.001,-0.0044,-0.0075
2/24/17,-0.0132,0.0101,-0.0061,-0.0087,-0.0035,-0.0025
2/27/17,0.0094,-0.0123,0.0014,-0.0069,0.0117,0.0064
2/28/17,-0.0078,0.0063,0.0013,-0.0031,-0.012,-0.0086
3/16/17,0.0025,0.0041,-0.0018,0.0047,0.0075,0.006
3/17/17,-0.0112,0.004,0.0014,0.002,0.0046,-0.0063
3/20/17,-0.0014,-0.0034,-0.0001,-0.003,-0.0014,0.0036
3/21/17,-0.014,0.0171,-0.0168,0.0014,-0.01,-0.018
3/22/17,-0.0098,0.0028,0.0021,-0.0067,-0.0091,0.0035
3/23/17,0.0024,-0.0019,0.0015,0.005,0.0081,-0.0021
3/24/17,0.005,-0.0009,0.0008,-0.0003,0.0028,0.0036
3/27/17,0.0056,-0.0016,-0.0032,-0.0031,0.0088,0.0057
3/28/17,0.0113,-0.0052,0.0037,0.0067,-0.0014,-0.0023
3/29/17,0.0148,-0.0081,-0.0045,0.001,0.0055,0.0015
4/3/17,-0.0092,0.0039,0.0004,-0.0008,-0.0095,-0.0045
4/4/17,0.0001,-0.0047,0.0037,0.0039,-0.0057,-0.0072
4/7/17,-0.0044,0.0001,0.0001,-0.0034,0.0006,0.0035
4/17/17,-0.0054,0.0032,0.0052,-0.0043,-0.0008,-0.0015
4/18/17,-0.0021,0.0033,-0.0002,0.001,-0.0015,-0.0024
4/27/17,-0.0096,0.0101,0.0025,-0.0078,-0.0047,0.0062
5/8/17,0.0048,0.0009,0.0001,0.0063,0.0017,0.0024
5/9/17,-0.0007,0.0002,0.0005,-0.0047,0.0016,0.0102
5/10/17,0.0108,-0.0155,0.0005,-0.0006,0.0013,-0.0031
5/11/17,-0.0112,0.0039,0.0012,1.00E-04,-0.0006,0.0002
5/12/17,-0.0096,-0.0015,0.0031,-0.005,-0.0014,0.004
5/17/17,-0.0127,0.0086,-0.0154,-0.0004,-0.0073,-0.0232
5/18/17,-0.0072,0.0068,0.0057,-0.0041,0.0001,0.0023
5/19/17,0.0112,-0.0116,-0.0025,0.0009,-0.0011,-0.0019
5/22/17,-0.0023,0.0027,0.0036,-0.003,-0.0014,0.005
5/23/17,-0.0012,-0.0058,0.0056,0.0045,0.0009,-0.0029
5/25/17,-0.0216,0.0124,0.0058,-0.0025,-0.005,0.0042
5/26/17,-0.0008,0.0035,0.0016,0.0038,-0.0003,0.0016
6/5/17,0.0003,0.0019,0.0005,0.002,-0.005,0.0022
6/6/17,0.0061,-0.0118,-0.0012,0.0014,0.0019,0.0016
6/15/17,-0.0131,0.0109,0.0027,1.00E-04,-0.0017,-0.0028
6/16/17,0.0024,-0.0042,0.0011,-0.0018,-0.004,0.0024
6/20/17,-0.0113,0.0018,0.0018,-0.001,0.0029,-0.0004
6/27/17,0.0106,0.004,-0.0032,0.0094,0.0017,-0.0103
6/28/17,0.0052,-0.0051,0.009,-0.0014,0.0046,0.0131
8/14/17,-0.0091,0.0025,0.0111,0.0014,0.0066,0.0044
8/17/17,-0.003,0.0034,-0.005,0.0009,0.0047,-0.0081
8/18/17,0.0047,-0.0112,0.0021,0.0012,0.0037,0
8/22/17,0.0029,-0.0027,0.0046,-0.0056,-0.0038,0.0109
8/23/17,0.0076,-0.0103,-0.0025,0.0032,0.004,-0.0072
8/24/17,0.0056,-0.0065,0.0004,0.0004,0.0095,0.0067
8/25/17,0.002,-0.0002,-0.0044,0.0063,0.0038,-0.0064
8/29/17,0.0024,0.0004,0.0022,-0.0003,0.0061,0.0039
8/30/17,-0.003,-0.0016,0.0055,-0.0051,-0.0013,0.0071
8/31/17,0.0032,-0.0034,0.0001,-0.0069,-0.0024,0.0064
9/5/17,0.0006,0.0007,-0.007,-0.0048,0.0033,-0.0051
9/6/17,0.0089,-0.0016,-0.0077,0.001,0.0017,-0.004
9/7/17,-0.0066,-0.0019,0.0001,-0.0028,0.0035,0.0018
9/8/17,-0.0168,0.0112,0.0045,0.0024,-0.0013,-0.001
9/11/17,-0.0029,-0.0033,0.0031,0.0016,-0.001,0.0051
9/12/17,0.0191,-0.0026,-0.0057,0.0045,0.0025,0.0057
9/13/17,0.0179,-0.0037,-0.006,0.0042,0.0073,-0.0011
9/14/17,-0.0037,0.0005,0.0001,0.0007,0.001,-0.0048
9/18/17,0.0054,-0.0072,0.0048,-0.0008,0.0047,0.0046
9/19/17,-0.0015,-0.0023,0.0075,0.0039,0.0006,0.0019
9/20/17,0.0068,-0.0043,-0.0029,0.0014,0.0012,0.0007
9/21/17,-0.0018,0.0017,0.0006,0.0032,0.0028,-0.0023
9/22/17,0.0057,0.0024,-0.0035,0.0008,0.005,0.0027
9/25/17,0.0121,-0.0013,-0.0147,0.0011,0.0012,-0.0245
9/26/17,0.0061,0.0029,-0.0006,0.0034,0.0056,-0.0023
9/27/17,0.0059,-0.0062,0.0082,0,0.0112,0.0167
9/28/17,-0.0074,0.0002,0.0048,-0.0006,0.0024,-0.0006
9/29/17,-0.0035,0.0046,0.0042,-0.0023,-0.0025,0.0058
10/2/17,-0.0035,-0.0036,0.0002,-0.0007,0.0092,0.0061
10/3/17,0.0072,-0.0013,0.0001,0.0039,0.0002,0.0024
10/4/17,-0.0049,-0.0025,0.0025,-0.0028,-0.0015,0.0015
10/5/17,0.0015,0.0015,0,0.0017,0.0023,0.0038
10/6/17,-0.0115,0.0032,0.0064,-0.0003,0.002,0.007
10/10/17,-0.0007,0.0038,0,0.0044,0.0024,-0.0036
10/11/17,-0.0076,-0.0011,0.0042,0.0002,-0.0003,-0.0005
10/12/17,-0.0126,0,0.0066,-0.0037,-0.0068,0.0003
10/13/17,0.0035,-0.0022,-0.0002,0.0029,-0.0038,0.004
10/16/17,-0.0013,0.0024,0.0026,0.0025,-0.0053,0.0045
10/17/17,-0.0007,0.0068,-0.0021,0.0006,-0.0033,-0.0004
10/18/17,-0.0017,0.0047,0.0018,-0.0002,0.0011,0.0025
10/19/17,-0.0044,0.0067,-0.0022,0,-0.006,-0.0019
10/20/17,-0.0006,0.0043,0.0012,-0.0029,-0.0036,0.0082
10/23/17,-0.0106,0.0088,0.0042,0.0007,-0.0043,0.0022
10/24/17,0.001,-0.0051,0.0066,0.0018,-0.0019,0.0004
10/25/17,-0.0057,0.0071,-0.0008,0.0056,0.0022,-0.0037
10/26/17,0.0001,0.0035,0.0036,-0.001,-0.0046,0.0059
10/27/17,-0.0032,-0.0075,0.0097,-0.0039,0.0028,0.0065
10/30/17,0.0006,-0.0025,-0.0016,-0.0021,-0.0057,0.001
