Date,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Technology,Telecomm,Utilities,Real Estate,Energy,sp_500
2007-01-24,225.4,326.8,312.82,274.23,401.24,501.55,360.87,158.1,185.24,191.59,447.53,1440.13
2007-01-25,224.16,323.43,307.85,272.36,399.04,494.84,357.21,156.8,184.1,192.57,438.4,1423.9
2007-01-26,224.19,321.99,306.53,271.98,396.66,495.48,357.62,156.33,184.52,192.95,439.16,1422.1801
2007-01-29,223.08,322.84,307.12,272.1,396.32,492.96,358.05,156.57,184.5,193.4,437.01,1420.62
2007-01-30,223.79,323.35,307.96,272.18,398.6,495.5,359.78,158.62,185.21,194.26,446.17,1428.8199
2007-01-31,226.25,326.84,311.29,273.35,400.44,498.79,361.86,159.95,185.9,195.57,447.11,1438.24
2007-02-01,227.79,330.66,312.51,275.06,403.69,501.5,360.44,159.75,187.42,195.46,451.95,1445.9399
2007-02-02,227.51,331.49,313.25,274.56,402.99,502.59,361.48,160.58,188.22,196.04,453.52,1448.39
2007-02-05,226.57,331.47,312.34,274.06,402.87,502.02,361.2,159.95,190.32,196.28,452.63,1446.99
2007-02-06,228.11,331.57,313.39,273.44,401.95,504.45,360.32,159.31,191.76,198.91,451.5,1448.0
2007-02-07,228.33,331.18,314.8,272.97,401.83,506.53,363.02,158.85,191.85,202.41,448.1,1450.02
2007-02-08,228.32,328.83,314.12,271.92,401.35,504.24,363.36,159.13,192.76,201.61,452.58,1448.3101
2007-02-09,227.68,327.2,311.22,271.56,399.52,499.33,358.81,157.66,192.92,198.86,450.58,1438.0601
2007-02-12,228.01,327.65,309.71,271.15,398.59,497.85,357.48,157.32,192.59,194.55,445.2,1433.37
2007-02-13,232.53,330.01,312.53,272.8,399.79,502.53,358.34,159.05,193.78,197.83,450.95,1444.26
2007-02-14,233.69,335.08,314.22,273.3,402.06,506.49,363.48,159.92,194.48,197.34,451.75,1455.3
2007-02-15,234.9,335.28,315.02,274.8,403.56,506.76,365.01,159.99,193.33,198.93,447.19,1456.8101
2007-02-16,235.47,333.89,314.73,275.35,402.3,507.25,363.75,160.92,193.41,198.1,446.65,1455.54
2007-02-20,235.88,335.18,317.06,276.63,402.61,509.55,365.3,160.75,194.28,200.2,443.31,1459.6801
2007-02-21,238.39,334.92,316.25,275.45,400.87,508.08,364.71,160.41,193.29,199.67,446.46,1457.63
2007-02-22,237.45,332.69,315.24,274.27,399.7,506.86,366.07,160.64,193.84,198.31,450.72,1456.38
2007-02-23,237.71,331.55,314.17,274.05,398.16,501.4,365.0,160.56,195.68,194.77,451.66,1451.1899
2007-02-26,239.82,330.42,311.46,274.31,399.41,497.45,363.28,162.02,200.48,193.25,454.23,1449.37
2007-02-27,229.79,320.7,300.12,265.35,388.59,479.78,348.97,155.57,194.8,186.36,436.37,1399.04
2007-02-28,230.84,321.88,301.83,268.63,390.38,482.42,350.44,158.88,194.77,187.83,436.83,1406.8199
2007-03-01,229.53,321.48,300.36,268.15,388.5,481.51,349.33,158.87,195.4,185.84,435.77,1403.17
2007-03-02,225.53,317.92,297.93,265.54,385.42,476.6,344.03,157.37,192.45,181.82,428.92,1387.17
2007-03-05,222.69,315.98,294.27,264.25,383.33,469.08,342.52,154.68,189.89,175.23,425.84,1374.12
2007-03-06,227.28,319.09,298.61,267.15,387.55,478.86,348.74,156.01,192.53,181.7,433.57,1395.41
2007-03-07,226.32,318.82,298.34,265.93,386.47,475.69,346.91,153.97,192.35,178.99,439.61,1391.97
2007-03-08,229.25,320.98,301.01,267.87,388.49,480.03,348.17,157.11,192.71,182.17,441.34,1401.89
2007-03-09,230.34,321.23,301.16,268.33,389.01,480.85,347.84,157.46,192.82,184.24,440.17,1402.84
2007-03-12,231.7,323.34,301.36,268.67,389.36,480.71,350.71,158.58,195.02,185.21,438.58,1406.6
2007-03-13,225.74,317.43,295.02,263.84,383.34,465.48,343.9,157.8,192.25,179.3,432.93,1377.95
2007-03-14,227.49,319.6,295.16,264.46,384.54,468.43,348.46,158.33,193.34,180.49,438.98,1387.17
2007-03-15,231.12,320.46,296.09,266.49,384.96,472.61,348.22,157.6,195.58,182.26,437.32,1392.28
2007-03-16,229.27,320.31,295.15,265.96,384.04,469.48,347.88,157.6,194.42,180.59,433.25,1386.95
2007-03-19,232.56,323.49,298.43,267.61,388.29,474.99,350.47,159.57,196.65,182.91,440.87,1402.0601
2007-03-20,234.05,324.41,301.1,269.75,390.27,478.39,351.8,160.7,199.34,182.67,443.7,1410.9399
2007-03-21,236.68,329.08,305.79,272.71,394.94,489.91,358.77,163.71,201.68,185.93,451.45,1435.04
2007-03-22,235.67,329.05,304.8,273.6,395.29,486.84,356.9,164.8,201.37,185.37,459.35,1434.54
2007-03-23,236.59,330.98,304.92,273.46,394.19,487.65,356.07,164.2,202.28,185.76,462.18,1436.11
2007-03-26,238.84,329.83,304.49,273.31,395.04,485.85,358.1,164.14,203.37,183.15,465.79,1437.5
2007-03-27,236.04,327.2,301.98,271.5,392.07,481.97,355.9,164.58,203.12,180.69,465.96,1428.61
2007-03-28,233.72,324.05,298.89,271.07,389.68,476.17,352.66,162.59,202.99,179.12,464.96,1417.23
2007-03-29,234.82,324.72,299.54,272.15,390.7,478.89,352.24,164.12,203.64,179.4,469.19,1422.53
2007-03-30,234.71,324.51,299.93,272.68,391.15,478.27,352.34,165.02,202.34,181.85,463.37,1420.86
2007-04-02,235.16,324.32,301.04,274.03,392.8,475.68,353.46,165.41,206.27,183.49,468.51,1424.55
2007-04-03,237.88,326.79,304.75,275.73,397.17,481.28,357.35,166.5,206.56,185.32,470.45,1437.77
2007-04-04,237.89,326.01,304.57,276.74,399.05,480.26,359.46,165.47,205.81,184.28,472.56,1439.37
2007-04-05,237.69,325.98,306.19,277.48,401.64,481.1,360.99,165.62,206.5,184.16,474.05,1443.76
2007-04-09,240.7,326.45,306.72,277.57,401.66,481.02,360.64,165.3,207.84,184.33,473.31,1444.61
2007-04-10,239.26,326.78,306.84,277.91,402.25,482.06,361.46,165.37,208.47,184.82,479.94,1448.39
2007-04-11,237.44,325.06,305.05,276.23,401.39,478.37,358.15,163.54,207.48,181.43,476.53,1438.87
2007-04-12,239.54,328.2,306.74,277.69,405.45,478.52,360.93,163.7,206.75,180.23,483.33,1447.8
2007-04-13,240.17,328.69,306.91,277.94,410.88,480.86,361.69,164.23,206.4,182.23,483.66,1452.85
2007-04-16,242.85,330.74,309.84,279.22,415.04,491.05,364.57,165.93,207.68,182.1,487.18,1468.33
2007-04-17,241.44,330.78,311.18,280.86,416.87,491.83,365.78,165.45,209.33,184.89,485.49,1471.48
2007-04-18,239.62,332.17,310.57,280.41,415.73,496.79,364.89,165.23,209.88,183.88,482.24,1472.5
2007-04-19,239.03,332.46,309.09,280.92,417.62,496.09,364.64,165.87,208.9,182.76,477.4,1470.73
2007-04-20,241.64,335.42,311.99,283.12,420.03,499.53,367.54,167.67,210.7,183.89,487.55,1484.35
2007-04-23,241.41,335.15,311.15,282.39,419.86,497.53,366.32,166.55,212.25,186.13,486.18,1480.9301
2007-04-24,240.34,334.71,310.54,283.14,420.17,495.66,369.15,165.33,213.59,184.32,483.7,1480.41
2007-04-25,244.2,337.94,313.61,283.85,421.65,502.47,372.88,165.8,215.22,184.7,493.52,1495.42
2007-04-26,243.57,338.23,313.52,282.48,422.06,501.25,373.57,165.78,213.82,184.12,493.85,1494.25
2007-04-27,243.0,342.74,311.5,281.84,420.65,500.68,375.04,164.83,212.49,183.81,493.36,1494.0699
2007-04-30,239.23,339.8,307.41,281.34,418.9,497.29,371.38,165.13,210.7,180.27,487.5,1482.37
2007-05-01,237.58,341.18,308.24,280.74,420.23,498.05,373.12,165.78,213.01,178.59,489.29,1486.3
2007-05-02,240.34,343.96,311.12,281.21,422.19,500.95,375.51,167.61,214.15,181.13,492.77,1495.92
2007-05-03,242.05,345.58,310.7,280.98,423.12,503.94,377.62,169.9,213.65,181.64,497.69,1502.39
2007-05-04,243.5,345.52,311.1,281.38,425.46,505.27,378.58,170.77,213.71,179.55,497.19,1505.62
2007-05-07,246.66,346.38,311.42,281.68,426.93,506.61,379.03,171.15,215.52,180.33,497.8,1509.48
2007-05-08,246.52,345.84,310.86,280.4,425.64,505.48,380.75,170.4,214.29,178.7,498.65,1507.72
2007-05-09,247.75,347.97,312.1,280.85,425.8,508.58,380.93,171.57,214.74,181.13,498.99,1512.58
2007-05-10,243.31,343.56,308.21,278.0,417.72,501.55,376.86,169.48,212.43,178.08,488.99,1491.47
2007-05-11,245.4,346.47,309.9,278.77,420.17,505.96,381.79,172.09,214.1,181.11,499.51,1505.85
2007-05-14,244.37,345.25,309.75,278.85,420.2,503.1,379.96,172.92,214.84,180.08,501.33,1503.15
2007-05-15,246.79,345.8,308.38,279.65,419.41,501.89,377.03,174.34,215.25,176.86,501.1,1501.1899
2007-05-16,247.36,347.59,310.42,282.58,423.63,507.29,380.95,176.57,216.54,174.97,503.76,1514.14
2007-05-17,247.56,347.05,310.4,281.92,421.87,505.77,379.72,176.3,215.49,171.82,510.21,1512.75
2007-05-18,249.0,348.24,313.76,283.58,424.21,507.51,382.16,176.76,216.49,169.83,518.85,1522.75
2007-05-21,248.72,348.8,314.53,282.21,424.58,507.48,383.84,176.8,216.72,171.27,522.77,1525.1
2007-05-22,247.73,348.54,314.57,282.1,424.57,508.25,384.73,176.64,215.87,173.46,518.29,1524.12
2007-05-23,248.3,349.23,314.62,281.89,425.42,507.41,381.51,177.06,213.25,171.44,519.75,1522.28
2007-05-24,245.42,347.37,312.02,280.97,423.81,502.8,375.05,176.89,207.46,168.25,511.7,1507.51
2007-05-25,248.32,349.57,313.02,282.49,424.26,503.67,378.77,177.75,207.14,170.49,518.85,1515.73
2007-05-29,247.77,350.12,312.76,283.76,424.28,505.68,381.06,177.93,208.43,177.51,514.42,1518.11
2007-05-30,251.03,353.26,315.27,284.92,423.7,508.65,384.25,180.59,210.54,183.2,524.83,1530.23
2007-05-31,252.29,354.57,315.62,285.15,424.39,507.14,385.03,180.98,211.65,181.78,522.81,1530.62
2007-06-01,255.02,355.48,317.57,287.18,425.47,508.86,386.39,178.85,210.07,182.31,526.52,1536.34
2007-06-04,254.33,356.35,318.54,286.95,425.15,508.16,387.48,180.03,209.3,183.12,532.86,1539.1801
2007-06-05,253.41,354.5,316.28,285.07,423.16,504.96,386.96,178.42,206.19,179.71,531.08,1530.95
2007-06-06,249.9,351.5,313.16,283.5,419.24,501.07,383.18,177.9,203.35,178.08,525.29,1517.38
2007-06-07,244.4,345.7,307.32,280.09,412.59,492.53,376.66,174.46,196.73,172.22,515.12,1490.72
2007-06-08,248.76,351.09,310.54,282.32,415.13,498.21,382.54,177.05,198.74,174.68,519.05,1507.67
2007-06-11,246.87,351.3,309.83,282.18,415.04,500.06,381.65,176.73,200.82,171.76,522.51,1509.12
2007-06-12,244.19,347.55,306.46,279.58,411.57,494.39,378.41,173.5,197.79,168.71,516.19,1493.0
2007-06-13,249.64,354.34,310.37,281.97,415.46,503.06,383.62,176.01,201.76,173.15,526.06,1515.67
2007-06-14,251.29,356.79,312.44,281.88,415.79,501.99,386.36,177.53,202.58,171.37,535.96,1522.97
2007-06-15,254.03,358.72,313.91,282.57,418.55,504.14,390.0,176.78,205.78,173.42,542.71,1532.91
2007-06-18,253.99,357.34,313.42,281.7,416.7,503.86,391.1,176.21,203.67,170.73,544.49,1531.05
2007-06-19,255.23,360.82,313.94,280.18,417.35,505.53,390.95,177.13,204.08,171.12,543.14,1533.7
2007-06-20,251.96,357.81,313.08,278.49,411.27,497.06,386.96,174.58,198.83,167.02,527.2,1512.84
2007-06-21,254.44,358.87,312.96,280.47,412.3,498.09,391.49,174.82,200.26,166.42,537.56,1522.1899
2007-06-22,252.69,355.21,310.17,277.28,405.66,489.46,386.63,172.17,196.7,164.76,532.83,1502.5601
2007-06-25,250.13,354.27,309.46,276.95,405.66,486.6,385.6,172.43,197.72,161.87,528.7,1497.74
2007-06-26,247.05,352.47,308.15,276.58,408.29,485.74,384.79,172.32,197.03,161.88,520.72,1492.89
2007-06-27,248.13,354.07,310.99,278.86,410.67,489.77,389.43,173.47,199.85,165.96,528.65,1506.34
2007-06-28,248.52,354.23,310.84,278.63,410.72,489.03,389.51,174.99,199.39,164.35,526.84,1505.71
2007-06-29,250.1,354.5,310.21,278.44,409.01,485.41,388.21,176.21,200.1,163.54,529.71,1503.35
2007-07-02,253.99,358.02,312.56,280.61,412.96,491.21,391.4,178.33,204.31,168.05,537.12,1519.4301
2007-07-03,254.21,359.21,312.53,280.63,413.2,493.9,394.28,178.44,204.03,167.27,541.35,1524.87
2007-07-05,254.9,359.12,314.58,280.36,413.57,491.46,397.05,177.03,203.26,170.14,541.3,1525.4
2007-07-06,256.57,360.41,317.07,280.94,413.76,492.27,398.46,176.21,202.13,169.99,546.86,1530.4399
2007-07-09,257.49,362.66,315.91,281.31,412.64,490.92,398.35,175.8,202.67,169.51,553.36,1531.85
2007-07-10,253.08,357.23,309.94,278.04,408.57,480.13,395.57,171.72,199.96,164.9,549.02,1510.12
2007-07-11,255.71,360.46,311.2,279.32,411.31,482.08,397.53,173.28,201.08,164.57,552.08,1518.76
2007-07-12,262.6,366.76,315.43,283.88,418.25,492.44,406.32,175.54,204.36,167.5,564.18,1547.7
2007-07-13,265.44,369.53,316.44,284.58,417.58,493.38,406.1,175.41,206.85,169.32,568.44,1552.5
2007-07-16,263.57,372.25,315.08,284.37,417.7,491.78,406.83,176.64,203.91,168.7,561.27,1549.52
2007-07-17,265.21,374.94,314.87,282.62,415.77,492.33,409.67,175.11,203.79,167.45,556.44,1549.37
2007-07-18,266.56,374.17,314.55,282.08,414.27,486.49,406.62,174.24,205.44,166.56,567.84,1546.17
2007-07-19,267.37,376.92,315.81,283.12,412.61,485.08,411.85,174.58,209.4,167.81,573.17,1553.08
2007-07-20,263.62,371.83,311.57,280.13,408.48,476.26,407.6,173.07,205.76,164.43,570.66,1534.1
2007-07-23,264.34,374.62,311.85,282.55,412.66,476.07,408.87,175.81,207.06,162.3,573.97,1541.5699
2007-07-24,258.19,369.11,306.14,279.26,407.21,462.43,402.74,174.82,199.84,158.94,557.05,1511.04
2007-07-25,255.3,369.72,306.15,280.62,407.82,466.37,403.03,176.46,200.3,158.23,566.75,1518.09
2007-07-26,246.03,362.11,297.32,275.64,399.39,454.93,397.62,173.09,194.65,154.82,545.95,1482.66
2007-07-27,241.19,357.14,292.97,272.58,391.69,449.3,390.96,170.77,191.15,150.66,532.45,1458.95
2007-07-30,246.63,362.42,296.69,274.08,394.35,454.81,393.34,171.97,192.84,152.89,538.58,1473.91
2007-07-31,244.38,358.03,292.13,271.8,390.98,446.82,386.44,171.12,192.46,152.64,533.45,1455.27
2007-08-01,244.68,361.12,292.45,274.81,394.04,448.63,390.34,174.18,197.68,153.87,533.95,1465.8101
2007-08-02,244.17,363.72,295.0,276.37,397.2,449.46,393.87,175.06,199.33,155.75,528.97,1472.2
2007-08-03,237.65,355.16,287.12,273.06,391.28,432.23,384.77,170.92,191.54,150.76,510.28,1433.0601
2007-08-06,240.09,361.52,291.77,281.37,400.38,452.54,390.61,173.37,198.68,155.37,514.81,1467.67
2007-08-07,241.92,361.54,292.94,282.59,401.03,456.65,390.42,173.96,202.78,156.41,525.84,1476.71
2007-08-08,247.64,363.64,296.1,285.12,404.83,466.49,397.17,173.37,204.8,162.69,537.07,1497.49
2007-08-09,240.68,352.08,287.87,279.33,394.77,449.01,386.62,168.3,199.52,162.38,518.74,1453.09
2007-08-10,240.24,351.8,288.3,279.08,394.75,448.47,386.31,166.97,198.45,155.94,525.02,1453.64
2007-08-13,239.52,354.25,288.79,278.21,395.78,444.83,388.1,168.74,198.54,154.75,520.82,1452.92
2007-08-14,233.26,347.55,280.97,274.31,391.1,434.19,381.66,165.17,194.39,148.84,516.96,1426.54
2007-08-15,225.97,340.29,276.83,272.13,389.91,429.91,374.95,163.96,191.52,146.83,505.67,1406.7
2007-08-16,219.22,338.54,277.17,270.89,384.27,434.94,367.28,161.98,188.72,148.25,491.43,1411.27
2007-08-17,228.9,347.38,281.86,276.89,393.08,461.17,379.37,166.83,196.21,155.68,518.61,1445.9399
2007-08-20,231.92,350.18,282.4,275.99,393.02,457.45,379.27,166.09,196.0,158.78,520.91,1445.55
2007-08-21,233.25,349.44,284.37,275.75,393.12,459.62,380.9,167.31,197.03,160.9,513.41,1447.12
2007-08-22,240.59,355.99,288.43,277.67,396.54,463.44,385.07,169.96,199.29,161.65,518.73,1464.0699
2007-08-23,238.37,353.36,287.17,277.21,397.49,461.37,385.78,171.11,199.42,160.03,522.16,1462.5
2007-08-24,242.85,358.05,290.95,279.71,400.45,463.88,391.58,172.78,201.0,159.2,533.09,1479.37
2007-08-27,241.06,356.3,288.69,278.59,398.47,457.55,389.16,171.97,194.28,156.4,528.82,1466.79
2007-08-28,233.94,346.96,281.54,274.57,393.07,442.75,380.75,167.36,192.06,151.38,515.61,1432.36
2007-08-29,239.64,354.41,289.32,278.25,397.74,450.74,391.03,172.15,196.69,155.51,531.89,1463.76
2007-08-30,239.28,352.53,288.06,276.66,397.14,445.7,392.49,170.58,194.86,156.68,531.55,1457.64
2007-08-31,242.48,357.33,292.82,278.51,399.84,452.46,397.04,170.99,195.99,160.19,536.35,1473.99
2007-09-04,244.56,359.27,293.11,279.56,402.69,457.74,403.23,172.93,199.69,162.55,547.71,1489.42
2007-09-05,241.94,355.15,289.31,276.4,400.15,448.19,399.75,170.13,197.12,158.24,546.87,1472.29
2007-09-06,244.49,358.35,290.07,278.18,402.75,447.23,400.88,170.63,199.47,159.67,550.38,1478.55
2007-09-07,238.86,351.48,283.45,275.35,397.21,440.74,392.77,166.75,196.46,155.89,542.21,1453.55
2007-09-10,236.49,351.8,281.63,275.98,397.37,440.33,393.1,166.47,197.02,154.46,538.8,1451.7
2007-09-11,239.68,355.5,285.31,279.97,401.84,446.2,398.72,169.55,199.15,156.82,548.47,1471.49
2007-09-12,239.42,356.34,284.47,280.28,403.18,445.31,396.29,169.42,199.74,156.9,552.83,1471.5601
2007-09-13,242.54,359.55,288.51,281.13,404.94,452.38,396.5,172.01,200.36,160.01,557.44,1483.95
2007-09-14,244.33,359.92,289.62,281.64,404.02,452.19,395.32,171.02,201.14,160.08,558.6,1484.25
2007-09-17,243.98,358.13,287.46,280.57,401.15,448.81,393.3,170.4,199.92,159.5,558.83,1476.65
2007-09-18,254.32,369.82,297.12,285.57,408.58,468.79,401.27,173.61,204.02,165.28,576.14,1519.78
2007-09-19,257.78,371.48,297.96,286.85,411.57,471.54,402.61,176.04,206.92,168.37,580.56,1529.03
2007-09-20,256.99,368.69,293.44,285.78,409.4,463.35,402.91,176.75,204.8,165.39,581.65,1518.75
2007-09-21,258.44,370.44,293.31,286.55,411.65,464.45,405.96,179.22,205.81,165.7,584.92,1525.75
2007-09-24,257.6,367.68,290.86,286.23,410.42,458.73,407.12,177.95,205.86,168.54,580.8,1517.73
2007-09-25,257.56,370.09,287.35,286.24,410.09,457.27,411.3,178.73,205.53,165.32,575.8,1517.21
2007-09-26,259.9,371.76,290.13,288.7,412.74,459.84,412.16,179.96,206.76,166.48,576.9,1525.42
2007-09-27,262.45,373.65,289.72,289.72,413.53,463.44,412.7,180.06,205.33,167.74,582.05,1531.38
2007-09-28,260.99,373.48,289.95,290.1,411.58,461.49,411.97,178.61,202.43,167.23,579.47,1526.75
2007-10-01,265.27,378.98,293.85,289.49,416.38,471.08,417.57,179.67,205.6,170.29,587.3,1547.04
2007-10-02,263.66,377.41,294.82,289.98,414.9,475.02,418.04,179.94,205.22,172.99,579.86,1546.63
2007-10-03,260.37,373.51,295.55,288.84,415.42,475.07,414.05,178.49,205.06,172.73,574.23,1539.59
2007-10-04,261.04,374.98,294.59,289.53,416.92,476.19,413.57,179.58,206.7,173.55,576.43,1542.84
2007-10-05,265.61,378.62,299.99,290.28,420.27,482.01,418.82,179.54,207.8,177.0,578.05,1557.59
2007-10-08,263.84,377.78,298.71,289.67,418.75,478.02,422.0,178.26,207.16,173.52,573.48,1552.58
2007-10-09,268.99,381.16,299.43,290.51,421.27,481.94,424.31,178.76,210.24,175.64,583.94,1565.15
2007-10-10,267.24,378.13,299.04,291.48,421.1,477.16,425.59,177.71,208.61,174.96,590.26,1562.47
2007-10-11,265.73,375.57,297.13,291.42,418.54,476.06,420.07,177.33,209.41,173.07,588.48,1554.41
2007-10-12,268.51,375.67,298.44,292.87,420.23,475.86,424.77,178.7,210.11,171.93,593.12,1561.8
2007-10-15,265.89,372.87,294.41,290.91,416.28,467.1,421.76,177.13,207.81,167.39,599.49,1548.71
2007-10-16,261.91,371.27,292.85,290.46,413.2,458.43,420.27,176.5,207.24,165.01,601.29,1538.53
2007-10-17,261.35,371.47,292.42,291.14,413.29,457.77,426.63,177.23,206.8,165.16,598.21,1541.24
2007-10-18,264.2,372.35,290.8,291.32,415.17,453.08,426.43,176.58,206.84,165.69,598.15,1540.08
2007-10-19,258.2,361.96,284.03,287.47,408.83,439.58,416.04,174.6,201.63,159.71,574.74,1500.63
2007-10-22,256.64,363.6,286.85,289.83,407.83,443.78,420.0,174.3,203.19,161.75,567.3,1506.33
2007-10-23,260.54,367.2,288.02,290.19,412.82,446.6,425.8,176.62,203.24,163.87,573.2,1519.59
2007-10-24,261.95,367.92,287.69,290.77,411.28,443.12,421.18,175.04,204.08,162.94,578.24,1515.88
2007-10-25,263.2,366.26,284.98,292.04,412.84,440.32,419.77,174.06,208.05,163.59,581.78,1514.4
2007-10-26,267.59,366.86,287.88,294.12,414.39,451.5,429.67,175.89,211.22,164.81,588.3,1535.28
2007-10-29,270.72,368.44,288.81,295.27,415.71,451.23,431.41,176.71,213.08,163.55,592.45,1540.98
2007-10-30,264.85,366.51,288.15,293.04,415.45,448.79,433.95,174.33,212.69,164.97,574.68,1531.02
2007-10-31,271.42,371.33,289.97,294.91,419.21,452.3,441.36,175.99,215.81,168.18,585.46,1549.38
2007-11-01,262.14,363.53,282.18,289.42,412.13,431.3,433.95,170.98,211.0,161.82,569.87,1508.4399
2007-11-02,264.01,365.99,281.6,290.74,411.24,424.24,437.5,171.26,212.46,158.32,575.56,1509.65
2007-11-05,261.73,365.9,278.45,291.21,410.64,418.28,435.96,169.61,214.93,156.13,573.33,1502.17
2007-11-06,268.17,369.95,280.54,293.3,412.27,425.47,440.08,169.8,215.12,157.27,589.04,1520.27
2007-11-07,259.56,360.52,274.21,289.28,403.63,403.95,428.57,165.11,209.73,151.53,570.18,1475.62
2007-11-08,262.76,361.32,274.38,292.56,406.15,405.77,411.93,166.23,213.99,152.22,578.79,1474.77
2007-11-09,257.88,354.08,268.3,290.18,404.62,406.32,398.71,165.52,212.27,151.22,566.75,1453.7
2007-11-12,248.27,350.93,267.5,289.46,406.42,406.91,392.68,163.83,208.85,151.2,545.46,1439.1801
2007-11-13,253.4,359.16,275.22,294.99,412.27,426.94,408.29,167.72,210.25,157.37,557.87,1481.05
2007-11-14,254.6,357.31,269.65,295.12,411.17,424.25,402.17,166.3,209.78,154.27,555.52,1470.58
2007-11-15,248.91,352.53,267.91,294.54,410.16,411.24,399.24,165.45,210.06,152.88,542.73,1451.15
2007-11-16,249.55,352.38,268.23,297.67,412.83,408.13,404.7,166.58,211.06,150.92,551.95,1458.74
2007-11-19,241.4,347.26,261.81,295.63,408.86,395.88,398.65,161.2,211.55,146.72,544.27,1433.27
2007-11-20,244.98,347.79,261.85,297.27,410.4,390.74,400.41,161.8,214.52,143.71,561.68,1439.7
2007-11-21,240.33,342.3,259.3,293.93,403.55,382.0,394.72,159.03,212.08,142.88,552.19,1416.77
2007-11-23,244.8,347.83,263.99,296.87,409.04,393.74,399.66,160.63,212.57,146.28,561.95,1440.7
2007-11-26,240.16,342.03,257.92,293.32,404.57,377.8,389.82,155.61,211.1,138.5,546.28,1407.22
2007-11-27,242.91,347.94,261.77,297.49,413.22,387.73,395.77,156.57,212.8,142.13,543.67,1428.23
2007-11-28,254.24,357.69,270.14,301.65,420.25,407.27,408.16,159.94,215.4,148.71,552.87,1469.02
2007-11-29,255.38,355.43,269.65,301.97,421.39,404.19,409.75,161.75,214.95,148.16,558.53,1469.72
2007-11-30,257.59,357.47,273.03,303.33,422.81,415.89,405.64,163.23,216.03,151.55,562.13,1481.14
2007-12-03,256.57,353.54,271.98,302.02,420.11,411.08,402.02,163.51,217.55,150.37,563.83,1472.42
2007-12-04,254.85,351.42,270.9,301.71,418.84,403.46,400.84,162.48,219.69,146.33,558.92,1462.79
2007-12-05,259.27,356.63,270.16,303.51,423.93,411.59,410.95,164.65,223.14,151.69,569.24,1485.01
2007-12-06,264.36,362.39,273.13,305.54,426.06,422.36,416.88,165.79,222.82,156.66,583.15,1507.34
2007-12-07,266.45,363.48,273.81,305.47,425.2,418.11,416.1,165.82,223.28,155.51,581.9,1504.66
2007-12-10,270.01,365.62,274.49,306.61,425.87,426.67,418.93,164.87,223.91,159.44,585.86,1515.96
2007-12-11,259.28,356.01,266.61,302.64,419.4,405.62,410.91,166.44,218.84,149.46,573.97,1477.65
2007-12-12,262.38,358.13,266.44,304.55,420.02,401.85,415.44,171.51,219.12,149.83,587.72,1486.59
2007-12-13,264.2,361.09,265.56,304.7,418.99,399.88,416.1,171.17,221.78,147.87,591.59,1488.41
