Date,Value,Growth,Quality,Size,Default,Volatility_Short,Momentum,beta_high_semiconductors
2021-12-23,108.2,304.95,143.88,135.71,99.73,14.15,181.2,95.43
2021-12-27,109.33,309.52,146.28,137.18,99.755,13.61,184.45,99.29
2021-12-28,109.42,308.17,145.91,137.08,99.76,13.11,182.95,98.43
2021-12-29,109.77,308.33,146.3,137.44,99.625,12.64,183.12,98.03
2021-12-30,109.59,307.14,145.91,137.54,99.478,12.6,182.36,96.19
2021-12-31,109.47,305.59,145.56,137.26,99.645,12.43,181.82,95.87
2022-01-03,111.11,307.78,145.17,137.11,99.22,11.81,182.21,100.42
2022-01-04,113.02,304.59,145.0,137.72,98.87,11.77,181.58,104.73
2022-01-05,112.21,294.87,141.51,134.98,98.55,13.18,175.49,101.53
2022-01-06,112.48,294.05,141.64,135.13,98.35,13.25,176.11,104.62
2022-01-07,112.85,290.81,140.31,134.71,98.036,12.67,174.49,104.7
2022-01-10,112.97,290.64,139.68,134.21,97.869,12.35,175.1,104.05
2022-01-11,113.86,293.96,140.98,135.7,98.01,11.67,177.07,108.65
2022-01-12,114.04,294.92,141.18,135.71,98.15,11.51,177.79,109.79
2022-01-13,114.34,287.57,139.16,134.48,98.14,12.55,172.83,107.65
2022-01-14,114.92,288.3,138.91,134.16,97.86,12.28,172.15,110.99
2022-01-18,112.68,281.63,136.43,131.87,97.054,13.68,167.68,109.12
2022-01-19,110.36,278.59,135.18,130.45,97.163,14.2,165.77,107.92
2022-01-20,108.67,275.13,133.42,128.92,97.246,15.11,163.94,104.3
2022-01-21,106.72,267.95,131.22,126.88,97.45,17.2,159.99,100.55
2022-01-24,107.14,270.09,132.1,127.92,97.685,17.68,160.84,102.36
2022-01-25,106.55,264.03,130.2,126.17,97.505,17.95,158.31,106.25
2022-01-26,105.6,264.16,129.89,125.0,96.945,18.43,158.48,104.87
2022-01-27,104.48,261.9,129.32,124.16,96.94,18.65,156.51,104.92
2022-01-28,106.1,271.11,132.81,126.53,97.153,16.95,160.6,106.02
2022-01-31,107.31,279.06,135.44,129.12,97.188,15.22,165.4,106.6
2022-02-01,107.75,281.23,136.21,130.03,96.995,13.57,167.31,111.1
2022-02-02,108.75,283.16,138.07,130.8,97.109,13.11,168.62,111.84
2022-02-03,107.38,272.81,133.85,128.49,96.818,15.47,164.67,110.21
2022-02-04,106.48,276.1,133.39,128.9,96.143,14.64,166.81,111.92
2022-02-07,106.88,274.22,132.84,128.96,96.115,14.03,166.4,111.22
2022-02-08,107.64,277.08,133.42,130.15,95.82,13.09,167.53,107.74
2022-02-09,109.3,282.55,135.98,132.58,95.843,12.34,171.61,109.95
2022-02-10,107.84,276.82,133.0,130.35,94.922,14.06,168.4,110.07
2022-02-11,106.67,268.72,130.24,128.59,95.02,16.66,163.53,113.95
2022-02-14,105.72,268.92,129.53,127.77,94.781,16.93,162.28,111.27
2022-02-15,107.43,274.99,131.84,129.93,94.779,14.89,166.08,110.14
2022-02-16,107.45,274.85,132.1,130.1,94.63,14.03,166.21,109.53
2022-02-17,105.73,266.93,129.17,127.48,94.865,16.42,160.57,109.65
2022-02-18,105.11,264.05,128.36,126.6,94.972,17.01,158.71,108.45
2022-02-22,103.79,260.53,126.7,125.25,94.9,16.82,156.8,106.27
2022-02-23,102.49,254.17,124.64,123.12,94.69,18.28,153.37,108.12
2022-02-24,102.84,262.39,127.0,124.85,94.712,17.44,157.71,109.96
2022-02-25,105.56,266.83,130.13,128.0,94.96,16.37,160.8,111.07
2022-02-28,105.0,267.44,129.88,127.6,95.505,17.54,160.97,116.91
2022-03-01,103.03,263.49,128.16,125.53,96.016,20.34,158.45,119.26
2022-03-02,106.13,267.82,130.59,128.16,95.238,18.44,161.96,121.51
2022-03-03,105.62,264.0,130.06,127.3,95.28,18.64,159.61,120.27
2022-03-04,104.37,260.08,128.86,126.49,95.5,19.85,157.07,125.01
2022-03-07,101.55,249.91,125.05,122.82,95.165,22.4,150.84,125.73
2022-03-08,100.86,248.51,124.13,121.99,94.725,22.01,150.07,126.95
2022-03-09,102.8,257.84,127.45,124.85,94.58,20.75,156.09,125.82
2022-03-10,102.12,255.81,126.62,124.46,94.121,19.37,155.33,128.33
2022-03-11,101.19,250.81,124.77,122.87,93.795,19.92,152.33,126.32
2022-03-14,100.54,246.62,123.55,122.02,92.82,20.88,150.58,120.97
2022-03-15,102.13,254.24,126.22,124.09,93.025,19.97,154.43,118.87
2022-03-16,104.04,262.58,128.95,126.63,92.962,17.05,159.81,119.14
2022-03-17,105.02,266.02,130.74,128.36,93.305,16.62,162.65,125.38
2022-03-18,105.43,271.76,132.71,129.67,93.519,15.33,165.82,125.19
2022-03-21,105.34,270.87,132.42,129.42,92.765,15.09,165.61,128.93
2022-03-22,106.24,275.54,133.76,130.6,92.41,14.72,168.62,128.18
2022-03-23,104.81,271.58,131.85,128.97,92.505,14.65,165.81,130.85
2022-03-24,105.66,276.25,133.56,130.03,92.41,14.14,168.25,132.31
2022-03-25,106.51,275.9,133.98,130.65,91.46,13.59,168.19,138.6
2022-03-28,106.21,280.12,134.93,131.07,91.629,13.25,170.32,135.13
2022-03-29,107.64,285.14,137.39,133.25,92.17,12.33,172.74,135.29
2022-03-30,106.7,281.9,136.44,132.08,92.555,12.55,170.72,136.5
2022-03-31,104.57,277.63,134.63,130.33,92.672,13.46,168.27,134.55
2022-04-01,104.45,278.25,134.81,130.9,92.044,12.75,168.54,138.48
2022-04-04,104.71,283.21,135.98,131.35,92.315,11.78,170.4,138.87
2022-04-05,103.12,277.76,134.18,129.72,91.355,13.22,166.69,135.68
2022-04-06,102.73,271.6,132.94,128.98,90.715,13.64,163.81,135.54
2022-04-07,103.1,272.56,133.6,129.4,90.4,13.13,165.1,136.78
2022-04-08,103.74,269.62,133.05,129.5,89.92,13.1,164.28,139.89
2022-04-11,103.51,263.49,130.78,128.25,89.42,14.16,160.79,137.03
2022-04-12,103.26,262.55,130.22,127.85,89.695,14.4,159.94,138.93
2022-04-13,104.05,267.04,131.72,129.5,89.775,12.94,162.16,142.59
2022-04-14,103.41,261.88,130.25,128.51,89.165,13.34,159.14,142.93
2022-04-18,103.7,261.54,129.9,127.96,88.945,13.12,159.27,145.64
2022-04-19,105.15,267.09,132.57,130.24,88.041,12.13,162.29,143.38
2022-04-20,105.81,264.61,132.51,130.87,88.368,11.7,161.9,145.34
2022-04-21,104.83,259.58,130.26,128.64,87.89,13.02,158.17,139.02
2022-04-22,101.96,252.04,126.8,125.24,87.749,15.39,153.24,133.26
2022-04-25,102.37,255.31,127.85,125.64,88.42,14.85,154.39,130.69
2022-04-26,100.14,245.63,124.61,122.61,88.66,17.23,148.63,129.24
2022-04-27,99.98,246.5,124.49,122.77,88.56,17.75,148.57,131.13
2022-04-28,101.79,254.93,128.01,124.96,88.2,16.36,152.6,135.32
2022-04-29,98.56,243.75,123.48,121.0,87.684,18.27,146.93,131.81
2022-05-02,99.34,246.95,124.57,121.42,87.04,17.84,148.89,132.0
2022-05-03,100.64,247.07,124.9,122.43,87.2,16.31,150.04,138.2
2022-05-04,103.63,255.03,128.85,125.72,87.92,14.06,154.97,143.79
2022-05-05,101.15,242.68,123.69,121.62,86.807,17.76,148.32,140.05
2022-05-06,100.77,239.94,122.32,120.48,86.579,17.38,146.65,141.88
2022-05-09,98.34,230.16,118.71,116.51,86.75,19.49,139.63,127.24
2022-05-10,98.09,231.92,118.88,116.18,86.83,18.5,140.47,127.86
2022-05-11,96.74,225.24,116.84,114.72,87.3,18.3,137.11,128.47
2022-05-12,97.03,224.94,117.35,115.22,87.47,17.82,137.27,128.19
2022-05-13,98.99,232.91,120.22,118.28,87.249,16.11,142.36,133.63
2022-05-16,98.95,230.27,119.81,117.69,87.559,15.09,140.53,136.68
2022-05-17,101.61,235.72,122.04,120.1,87.08,14.52,143.88,140.66
2022-05-18,97.67,224.51,116.42,115.7,87.2,17.65,137.24,136.03
2022-05-19,96.63,223.73,115.38,115.8,87.46,15.98,137.33,135.97
2022-05-20,96.59,223.29,115.98,115.67,87.638,16.01,137.04,136.78
2022-05-23,98.26,227.23,117.88,117.28,87.44,15.74,140.12,142.39
2022-05-24,97.9,222.66,116.79,116.39,88.195,15.75,137.69,141.93
2022-05-25,99.26,225.81,118.09,117.83,88.725,15.28,139.84,147.64
2022-05-26,101.13,231.76,121.1,120.09,88.967,15.09,144.07,151.01
2022-05-27,103.02,239.47,124.35,122.86,89.225,14.21,147.94,157.04
2022-05-31,102.41,238.18,123.27,121.63,88.593,13.84,146.05,154.63
2022-06-01,101.46,236.29,121.82,120.18,88.005,13.69,145.64,159.68
2022-06-02,102.47,243.02,124.7,123.13,88.166,13.26,146.31,159.72
2022-06-03,101.06,237.3,122.77,121.37,87.917,13.46,145.68,161.62
2022-06-06,101.37,238.26,123.04,121.66,87.339,13.18,145.82,163.03
2022-06-07,102.35,240.5,124.31,123.06,87.688,12.69,148.17,169.15
2022-06-08,100.53,238.59,122.93,121.5,87.232,12.65,146.79,167.7
2022-06-09,97.51,231.9,119.62,117.91,87.0,13.55,143.2,165.48
2022-06-10,94.88,223.27,116.0,114.38,85.875,14.79,140.96,162.68
2022-06-13,90.89,213.4,111.3,109.32,83.99,17.8,136.1,152.54
2022-06-14,90.99,213.58,111.0,108.71,83.703,16.98,135.42,151.39
2022-06-15,91.9,218.46,112.51,110.38,85.025,15.55,135.53,149.15
2022-06-16,88.45,209.9,108.57,105.98,84.63,16.95,132.06,139.68
2022-06-17,88.4,211.88,108.62,106.8,84.84,16.19,130.25,129.51
2022-06-21,90.43,217.27,110.94,108.81,84.715,15.78,134.61,134.03
2022-06-22,90.0,217.2,110.75,108.8,85.225,14.85,133.86,126.0
2022-06-23,90.24,221.0,112.35,110.27,85.59,14.79,134.31,120.54
2022-06-24,93.07,229.15,116.06,113.98,85.62,14.39,137.1,121.99
2022-06-27,93.23,227.54,115.56,113.72,85.39,13.71,138.2,127.57
2022-06-28,92.09,221.07,112.62,111.64,85.121,14.27,137.2,130.93
2022-06-29,91.28,221.46,112.41,110.93,85.391,14.37,136.77,124.02
2022-06-30,90.52,218.7,111.73,110.03,85.87,14.53,136.37,119.48
2022-07-01,91.11,221.02,112.32,111.51,86.305,13.99,137.83,120.92
